# Sensor: Sensor Blade [Time] [Blade 1]      
# Description: Time series      
# Record count:   14002      
# Storage mode:  Memory      
# Datetime of save: 2024-11-28T17:36:59      
# Statistical parameters for each field (time series) are placed above the column of the respective time series.
      
# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 100 s      
      
# Column      
      1      	      2      	      3      	      4      	      5      	      6      	      7      	      8      	      9      	     10      	      
Time [s]      	Root force (magnitude)      [    k N      ]      	Root moment (magnitude)      [   k Nm      ]      	Root moment (out-of-plane)      [   k Nm      ]      	Root moment (in-plane)      [   k Nm      ]      	Root moment about shaft      [   k Nm      ]      	Pitch angle      [      °      ]      	Tip deflection (out-of-plane)      [      m      ]      	Tip deflection (in-plane)      [      m      ]      	Root torque      [   k Nm      ]      
 491.35      	1140.58      	25662.4      	16766.1      	19404.6      	19413.1      	17.9089      	-1.50768      	-1.65702      	617.514      
  491.4      	1162.71      	25932.5      	16669.8      	19841.9      	19850.1      	17.9092      	-1.51361      	-1.69621      	619.282      
 491.45      	1185.01      	  26178      	16573.6      	20240.9      	20248.7      	17.9094      	-1.52008      	-1.73198      	620.798      
  491.5      	1207.28      	26397.1      	16482.3      	  20597      	20604.5      	17.9097      	-1.52737      	-1.76388      	621.978      
 491.55      	1229.19      	26584.8      	16399.3      	20902.5      	20909.7      	  17.91      	-1.53563      	-1.79138      	622.758      
  491.6      	1250.86      	26737.8      	16327.8      	21152.3      	21159.3      	17.9102      	-1.54478      	-1.81379      	 623.18      
 491.65      	1272.63      	26859.8      	16272.6      	21348.5      	21355.4      	17.9104      	-1.55447      	-1.83041      	623.376      
  491.7      	1294.57      	26957.3      	  16239      	21496.5      	21503.3      	17.9107      	-1.56426      	-1.84072      	623.548      
 491.75      	1316.72      	27037.3      	16233.8      	21600.7      	21607.3      	17.9109      	-1.57353      	-1.84443      	623.818      
  491.8      	1339.18      	27108.5      	16264.2      	21666.8      	21673.4      	 17.911      	-1.5814      	-1.84145      	624.326      
 491.85      	1361.88      	27178.8      	16332.1      	21703.7      	21710.3      	17.9112      	-1.58695      	-1.83203      	625.216      
  491.9      	1384.55      	27251.5      	16430.5      	21720.4      	21727.1      	17.9114      	-1.58955      	-1.81702      	626.661      
 491.95      	1406.82      	27321.9      	16543.8      	21722.6      	21729.4      	17.9115      	-1.5887      	-1.79793      	628.781      
    492      	1428.49      	27381.1      	16651.6      	21714.5      	21721.4      	17.9117      	-1.58419      	-1.77664      	631.656      
 492.05      	1449.55      	27422.4      	16735.4      	  21702      	  21709      	17.9118      	-1.57649      	-1.75518      	635.198      
  492.1      	1470.11      	  27442      	16785.3      	  21688      	21695.2      	17.9119      	-1.56684      	-1.73572      	639.133      
 492.15      	1490.32      	27435.5      	16801.1      	21667.5      	21674.9      	 17.912      	-1.55681      	-1.7204      	642.871      
  492.2      	 1510.2      	  27403      	16790.5      	21634.4      	  21642      	17.9121      	-1.54788      	-1.71083      	645.764      
 492.25      	 1529.8      	27352.3      	16765.6      	21589.5      	21597.2      	17.9122      	-1.54132      	-1.70775      	647.337      
  492.3      	1549.21      	27294.9      	16737.7      	21538.4      	21546.2      	17.9122      	-1.53783      	-1.71105      	648.105      
 492.35      	1568.65      	27242.4      	16715.6      	21489.2      	  21497      	17.9123      	-1.53751      	-1.71986      	647.945      
  492.4      	1588.17      	  27206      	16706.2      	21450.3      	21458.1      	17.9123      	-1.54009      	-1.73232      	646.486      
 492.45      	1607.78      	27190.8      	  16716      	21423.6      	21431.2      	17.9122      	-1.54471      	-1.74591      	643.845      
  492.5      	1627.41      	27192.4      	16746.7      	21401.6      	21409.2      	17.9122      	-1.55006      	-1.75818      	640.639      
 492.55      	1646.67      	27195.2      	16790.1      	21371.2      	21378.7      	17.9121      	 -1.555      	-1.76737      	637.321      
  492.6      	1665.11      	  27186      	16837.8      	21321.9      	21329.2      	 17.912      	-1.55862      	-1.77234      	634.249      
 492.65      	1682.58      	27161.5      	16888.3      	21250.6      	21257.9      	17.9119      	-1.56019      	-1.77244      	631.666      
  492.7      	1699.31      	27110.3      	16936.8      	21146.4      	21153.7      	17.9118      	-1.5594      	-1.76742      	629.742      
 492.75      	1715.13      	27015.9      	16979.5      	20990.7      	20998.1      	17.9117      	-1.55646      	-1.75732      	628.097      
  492.8      	1730.26      	26879.7      	17020.9      	20781.2      	20788.7      	17.9116      	-1.55191      	-1.74223      	626.775      
 492.85      	1745.16      	26710.4      	17061.4      	20528.2      	20535.9      	17.9115      	-1.54631      	-1.7224      	625.701      
  492.9      	1759.58      	26511.9      	17101.1      	20235.7      	20243.7      	17.9114      	-1.54011      	-1.69824      	624.748      
 492.95      	1773.21      	26289.5      	17145.5      	19905.2      	19913.4      	17.9112      	-1.53367      	-1.67019      	623.685      
    493      	1785.92      	26048.6      	17196.9      	19540.8      	19549.3      	17.9111      	-1.52723      	-1.63849      	622.513      
 493.05      	1797.91      	25792.3      	17255.5      	19145.1      	19153.9      	 17.911      	-1.52092      	-1.60346      	621.039      
  493.1      	1809.23      	25522.6      	17324.4      	18716.5      	18725.7      	17.9109      	-1.51469      	-1.56568      	619.392      
 493.15      	1819.96      	25242.3      	17407.1      	18253.9      	18263.4      	17.9108      	-1.50824      	-1.52579      	617.393      
  493.2      	1830.08      	24953.5      	17505.1      	17756.2      	17766.1      	17.9107      	-1.50124      	-1.48414      	615.164      
 493.25      	1839.41      	  24655      	17618.5      	17218.8      	17229.1      	17.9106      	-1.49347      	-1.44066      	 612.58      
  493.3      	1847.86      	24345.1      	17746.4      	16636.5      	16647.3      	17.9105      	-1.48483      	-1.39499      	609.825      
 493.35      	1855.48      	24026.8      	17885.7      	16012.7      	  16024      	17.9103      	-1.47514      	-1.34661      	606.924      
  493.4      	1862.56      	23706.9      	18029.6      	15361.1      	15372.8      	17.9102      	-1.46422      	 -1.295      	604.304      
 493.45      	1869.24      	23389.4      	18168.2      	14696.5      	14708.8      	17.9101      	-1.45207      	-1.23984      	 602.06      
  493.5      	1875.65      	23076.1      	18293.7      	14030.2      	  14043      	17.9099      	-1.43897      	-1.18123      	600.466      
 493.55      	1881.93      	22769.7      	18404.2      	13369.2      	13382.6      	17.9098      	-1.42543      	-1.11968      	 599.32      
  493.6      	1888.08      	22471.2      	18500.6      	12714.9      	12728.9      	17.9097      	-1.41203      	-1.05621      	598.488      
 493.65      	1893.84      	22180.8      	18584.6      	12065.7      	12080.3      	17.9095      	-1.39944      	-0.992519      	597.393      
  493.7      	1899.12      	  21901      	18659.3      	  11422      	11437.1      	17.9094      	-1.38824      	-0.930691      	595.801      
 493.75      	1903.77      	  21632      	18724.8      	10784.3      	10799.9      	17.9093      	-1.37889      	-0.872654      	593.186      
  493.8      	1907.66      	21369.4      	  18778      	10149.6      	10165.6      	17.9092      	-1.37171      	-0.819715      	589.345      
 493.85      	1910.81      	21110.1      	  18817      	9515.11      	9531.54      	17.9091      	-1.36687      	-0.772403      	583.865      
  493.9      	1913.46      	20854.5      	18840.4      	8884.53      	8901.26      	 17.909      	-1.36452      	-0.730573      	576.904      
 493.95      	1915.51      	  20601      	18844.6      	 8263.1      	8280.06      	17.9089      	-1.36486      	-0.693519      	568.377      
    494      	1916.57      	20343.4      	18822.2      	7654.09      	 7671.2      	17.9088      	-1.36828      	-0.65998      	 558.67      
 494.05      	1916.45      	20074.7      	  18766      	7060.77      	7077.99      	17.9087      	-1.37547      	-0.628278      	548.179      
  494.1      	1914.95      	19788.3      	18670.2      	 6484.2      	6501.53      	17.9086      	-1.38699      	-0.596642      	 538.06      
 494.15      	1912.13      	19477.4      	  18531      	5918.84      	5936.33      	17.9085      	-1.40275      	-0.563544      	529.371      
  494.2      	1908.29      	19138.7      	18348.7      	5356.68      	5374.45      	17.9084      	-1.42115      	-0.527911      	523.559      
 494.25      	1903.84      	18780.3      	18132.9      	4795.39      	 4813.6      	17.9083      	-1.43911      	-0.489191      	521.279      
  494.3      	1898.83      	18423.7      	17904.8      	4238.17      	4256.96      	17.9081      	-1.45327      	-0.447175      	522.281      
 494.35      	1893.28      	18100.2      	17696.1      	3686.29      	3705.73      	17.9079      	-1.46162      	-0.401748      	 524.99      
  494.4      	1887.17      	17851.9      	17549.8      	3134.34      	3154.43      	17.9078      	-1.46402      	-0.35278      	527.735      
 494.45      	1880.73      	  17728      	  17515      	2576.31      	2596.99      	17.9076      	-1.4618      	-0.300284      	529.245      
  494.5      	1874.23      	17768.6      	17629.5      	2012.43      	2033.67      	17.9074      	-1.45685      	-0.244739      	529.528      
 494.55      	 1868.2      	17986.6      	17903.3      	1447.07      	1468.83      	17.9072      	-1.4507      	-0.187151      	529.066      
  494.6      	1862.88      	18356.7      	18310.3      	883.982      	906.264      	 17.907      	-1.44395      	-0.128578      	528.794      
 494.65      	1858.28      	18817.8      	18789.6      	321.773      	344.599      	17.9068      	-1.43616      	-0.0697002      	529.018      
  494.7      	1853.77      	19297.4      	19270.1      	-248.278      	-224.875      	17.9065      	-1.42618      	-0.0109635      	529.825      
 494.75      	1848.58      	19747.3      	19703.7      	-833.855      	-809.849      	17.9063      	-1.41269      	0.0470176      	530.903      
  494.8      	1841.99      	20149.6      	20072.5      	-1430.61      	-1405.97      	17.9061      	-1.3946      	0.103398      	532.276      
 494.85      	1833.65      	20501.1      	20374.1      	-2027.78      	-2002.51      	17.9059      	-1.37156      	0.157402      	533.829      
  494.9      	1823.85      	20806.3      	  20614      	-2620.65      	-2594.75      	17.9056      	-1.34427      	0.208593      	535.491      
 494.95      	1813.16      	21077.5      	20804.7      	-3210.6      	-3184.08      	17.9053      	-1.31434      	0.256893      	536.945      
    495      	1802.14      	21328.3      	20959.9      	-3800.96      	-3773.83      	17.9051      	-1.28368      	0.302464      	538.068      
 495.05      	1790.99      	21569.4      	21090.1      	-4393.69      	-4365.96      	17.9048      	-1.25365      	0.345521      	538.651      
  495.1      	1779.68      	21810.5      	  21206      	-4985.18      	-4956.89      	17.9045      	-1.22488      	0.386212      	538.793      
 495.15      	 1767.8      	22056.8      	21315.9      	-5565.37      	-5536.54      	17.9042      	-1.19779      	0.424863      	538.653      
  495.2      	1754.94      	22301.4      	21417.4      	-6122.21      	-6092.86      	17.9038      	-1.17272      	0.462165      	538.445      
 495.25      	1741.02      	22531.5      	21501.9      	-6645.89      	-6616.05      	17.9035      	-1.14986      	0.498873      	538.216      
  495.3      	1726.31      	22738.5      	21564.5      	-7129.76      	-7099.47      	17.9032      	-1.1293      	0.535408      	538.096      
 495.35      	1711.03      	22916.8      	21604.6      	-7565.65      	-7534.95      	17.9028      	-1.11126      	0.571632      	538.139      
  495.4      	 1695.5      	23063.4      	  21625      	-7943.4      	-7912.33      	17.9025      	-1.09611      	0.606664      	538.412      
 495.45      	1679.74      	23182.8      	21632.6      	-8263.69      	-8232.3      	17.9022      	-1.08413      	0.63894      	538.711      
  495.5      	1663.63      	23286.1      	  21636      	-8540.49      	-8508.85      	17.9019      	-1.07547      	0.666681      	  538.7      
 495.55      	1646.92      	23383.3      	21642.6      	-8785.83      	-8753.98      	17.9016      	-1.07003      	0.688395      	538.067      
  495.6      	1629.76      	  23477      	21654.5      	-9003.86      	-8971.87      	17.9013      	-1.06742      	0.703083      	536.686      
 495.65      	1612.13      	23564.6      	21668.9      	-9196.07      	-9163.99      	17.9011      	-1.06694      	0.71038      	534.527      
  495.7      	1594.04      	  23641      	21681.5      	-9361.12      	-9329.02      	17.9008      	-1.06758      	0.710808      	531.735      
 495.75      	1575.59      	23699.1      	21687.1      	-9494.3      	-9462.21      	17.9006      	-1.06832      	0.705817      	528.526      
  495.8      	1556.76      	23736.9      	21685.3      	-9592.47      	-9560.44      	17.9004      	-1.0685      	0.697354      	525.229      
 495.85      	1537.26      	  23757      	21679.2      	-9656.05      	-9624.1      	17.9002      	-1.06774      	0.687274      	522.141      
  495.9      	 1516.9      	23760.4      	  21669      	-9687.52      	-9655.66      	   17.9      	-1.06581      	0.677087      	519.461      
 495.95      	1495.58      	23748.5      	21653.6      	-9692.91      	-9661.15      	17.8998      	-1.06259      	0.66796      	517.252      
    496      	1473.43      	23727.6      	21634.5      	-9684.5      	-9652.82      	17.8996      	-1.05834      	0.660744      	515.527      
 496.05      	1450.89      	23705.4      	21612.8      	-9678.8      	-9647.19      	17.8995      	-1.0535      	0.655991      	 514.18      
  496.1      	1428.38      	23685.1      	21586.7      	-9687.54      	-9655.98      	17.8993      	-1.04845      	0.653943      	 512.96      
 496.15      	1406.08      	23668.1      	21556.4      	-9713.47      	-9681.94      	17.8992      	-1.04349      	0.654552      	511.706      
  496.2      	1383.88      	23657.1      	21526.9      	-9752.18      	-9720.66      	 17.899      	-1.03914      	0.657588      	510.713      
 496.25      	1361.65      	23651.1      	21501.8      	-9793.32      	-9761.77      	17.8989      	-1.03585      	0.662717      	510.708      
  496.3      	 1339.2      	23644.9      	21480.9      	-9824.29      	-9792.68      	17.8989      	-1.03334      	0.669382      	511.551      
 496.35      	1316.61      	23634.1      	  21464      	-9835.06      	-9803.38      	17.8988      	-1.03133      	0.676887      	512.868      
  496.4      	1293.85      	23613.7      	21448.5      	-9820.01      	-9788.29      	17.8988      	-1.03031      	0.684704      	514.524      
 496.45      	1271.11      	23577.8      	21429.3      	-9775.53      	-9743.77      	17.8987      	-1.03075      	0.692205      	516.295      
  496.5      	1248.35      	23524.6      	21405.2      	-9699.83      	-9668.07      	17.8988      	-1.03229      	0.69802      	518.042      
 496.55      	1225.36      	23458.6      	21379.4      	-9596.27      	-9564.54      	17.8988      	-1.03434      	0.700228      	519.615      
  496.6      	1202.33      	23382.1      	21352.3      	-9469.2      	-9437.55      	17.8988      	-1.03704      	0.697436      	  520.9      
 496.65      	1179.42      	23291.2      	21319.1      	-9319.01      	-9287.47      	17.8989      	-1.04093      	0.689257      	521.778      
  496.7      	1156.79      	23183.8      	21276.7      	-9146.46      	-9115.06      	17.8989      	-1.04601      	0.675792      	522.268      
 496.75      	1134.47      	23061.8      	21226.9      	-8951.98      	-8920.77      	 17.899      	-1.05194      	0.657374      	522.473      
  496.8      	1112.59      	22923.3      	21171.3      	-8725.22      	-8694.22      	 17.899      	-1.05849      	0.634757      	 522.64      
 496.85      	1090.93      	  22765      	21112.2      	-8449.72      	-8418.96      	17.8991      	-1.06546      	0.608988      	523.046      
  496.9      	1069.15      	22592.7      	21056.3      	-8120.71      	-8090.23      	17.8992      	-1.07245      	0.581087      	523.885      
 496.95      	1047.43      	22415.2      	21007.2      	-7747.76      	-7717.58      	17.8992      	-1.07911      	0.551825      	525.087      
    497      	 1025.8      	22236.2      	20963.9      	-7338.62      	-7308.78      	17.8993      	-1.08514      	0.521473      	526.539      
 497.05      	1004.45      	  22062      	20931.6      	-6891.37      	-6861.88      	17.8994      	-1.09023      	0.489704      	528.332      
  497.1      	983.424      	  21902      	20917.6      	-6406.55      	-6377.42      	17.8994      	-1.09393      	0.455796      	 530.56      
 497.15      	 962.85      	21757.9      	20918.1      	-5892.99      	-5864.24      	17.8995      	-1.09582      	0.418954      	532.979      
  497.2      	942.591      	21623.8      	20922.5      	-5359.11      	-5330.77      	17.8996      	-1.0958      	0.378635      	535.255      
 497.25      	922.513      	21492.4      	20920.6      	-4809.7      	-4781.79      	17.8997      	-1.09424      	0.334568      	537.181      
  497.3      	902.596      	21352.8      	20899.3      	-4248.12      	-4220.68      	17.8998      	-1.0917      	0.286572      	 538.64      
 497.35      	883.014      	21197.1      	20849.7      	-3672.92      	-3645.98      	17.8999      	-1.08867      	0.234525      	539.653      
  497.4      	864.073      	21029.7      	20776.5      	-3078.11      	-3051.7      	   17.9      	-1.08565      	0.178445      	540.469      
 497.45      	846.123      	20859.4      	20686.9      	-2462.11      	-2436.25      	17.9001      	-1.08332      	0.118583      	541.218      
  497.5      	829.371      	  20689      	20581.2      	-1830.81      	-1805.51      	17.9002      	-1.08243      	0.0556331      	541.828      
 497.55      	813.942      	  20521      	20459.9      	-1190.6      	-1165.9      	17.9003      	-1.08352      	-0.00924484      	 542.26      
  497.6      	799.777      	20361.6      	20327.9      	-545.005      	-520.895      	17.9003      	-1.08678      	-0.0747219      	542.609      
 497.65      	786.769      	20216.3      	20189.6      	101.394      	124.909      	17.9004      	-1.09208      	-0.139497      	542.976      
  497.7      	774.892      	20085.1      	20045.1      	742.227      	765.156      	17.9005      	-1.09911      	-0.202336      	543.435      
 497.75      	764.357      	19967.1      	19893.6      	1372.42      	1394.78      	17.9006      	-1.10761      	-0.262099      	544.094      
  497.8      	755.558      	19863.7      	19737.8      	1987.68      	2009.51      	17.9006      	-1.11763      	-0.317753      	545.093      
 497.85      	 748.88      	  19780      	19584.1      	2586.07      	 2607.4      	17.9007      	-1.1293      	-0.368489      	 546.59      
  497.9      	744.856      	19726.6      	19444.8      	3166.13      	   3187      	17.9007      	-1.14236      	-0.413927      	548.698      
 497.95      	743.551      	19716.2      	19335.1      	3724.18      	3744.64      	17.9008      	-1.15625      	-0.454052      	551.389      
    498      	744.414      	19753.4      	19261.8      	4262.67      	4282.75      	17.9008      	-1.17037      	-0.489039      	554.588      
 498.05      	746.628      	19833.2      	19219.6      	4790.68      	4810.42      	17.9009      	-1.1841      	-0.519378      	558.232      
  498.1      	749.687      	19944.5      	19197.5      	5312.99      	5332.41      	 17.901      	-1.19677      	-0.546022      	562.257      
 498.15      	753.506      	20074.3      	19181.3      	5833.96      	5853.09      	17.9011      	-1.20776      	-0.570264      	566.602      
  498.2      	758.495      	20213.2      	  19159      	 6362.6      	6381.42      	17.9012      	-1.21672      	-0.593667      	571.306      
 498.25      	764.918      	20357.6      	  19124      	6905.03      	6923.56      	17.9013      	-1.2238      	-0.618152      	576.288      
  498.3      	772.767      	20505.5      	  19073      	7461.27      	 7479.5      	17.9015      	-1.22971      	-0.64587      	581.294      
 498.35      	 781.88      	20653.5      	19002.8      	8027.14      	8045.03      	17.9016      	-1.23536      	-0.678696      	 585.97      
  498.4      	791.954      	20798.1      	18910.3      	8598.55      	8616.08      	17.9018      	-1.24173      	-0.717775      	 589.96      
 498.45      	802.967      	20939.5      	  18796      	9173.34      	9190.45      	 17.902      	-1.24983      	-0.763486      	593.078      
  498.5      	815.277      	21080.2      	18661.9      	9751.47      	9768.14      	17.9022      	-1.26035      	-0.815503      	595.334      
 498.55      	829.133      	21223.4      	18508.2      	10338.1      	10354.3      	17.9024      	-1.2734      	-0.872776      	596.869      
  498.6      	844.771      	21378.1      	  18338      	10942.8      	10958.5      	17.9026      	-1.2888      	-0.933663      	597.971      
 498.65      	862.304      	  21559      	18162.6      	11572.6      	11587.7      	17.9028      	-1.30639      	-0.996266      	598.924      
  498.7      	 881.54      	21779.3      	17995.6      	  12228      	12242.5      	 17.903      	-1.32576      	-1.05883      	599.901      
 498.75      	902.044      	22044.6      	17844.9      	12905.8      	12919.7      	17.9032      	-1.34607      	-1.12006      	600.976      
  498.8      	923.352      	22352.2      	17712.5      	  13599      	13612.3      	17.9034      	-1.36646      	-1.17919      	602.175      
 498.85      	945.213      	  22694      	  17598      	  14296      	14308.7      	17.9037      	-1.38626      	-1.23598      	 603.53      
  498.9      	967.499      	23059.4      	  17499      	14985.8      	14997.9      	17.9039      	-1.40484      	-1.29059      	605.075      
 498.95      	990.156      	23437.3      	17411.9      	15658.6      	15670.1      	17.9042      	-1.42154      	-1.34338      	606.801      
    499      	1013.01      	23816.8      	17334.6      	16303.7      	16314.7      	17.9045      	-1.43594      	-1.39478      	608.617      
 499.05      	1035.78      	24189.8      	17264.2      	16916.1      	16926.6      	17.9048      	-1.44798      	-1.44511      	 610.43      
  499.1      	1058.36      	24551.4      	17194.3      	17498.3      	17508.4      	17.9051      	-1.45794      	-1.49441      	612.271      
 499.15      	1080.67      	24896.3      	17118.1      	18051.6      	18061.2      	17.9054      	-1.4663      	-1.54242      	614.171      
  499.2      	1102.81      	25220.7      	17032.6      	18575.4      	18584.6      	17.9057      	-1.47351      	-1.58872      	616.091      
 499.25      	1124.94      	25524.8      	16938.7      	19070.1      	  19079      	 17.906      	-1.48004      	-1.63285      	618.001      
  499.3      	1147.04      	25807.8      	16839.9      	  19533      	19541.5      	17.9064      	-1.48641      	-1.67428      	619.829      
 499.35      	1169.18      	26067.6      	16739.4      	19959.8      	19967.9      	17.9067      	-1.49308      	-1.71257      	621.475      
  499.4      	1191.53      	26303.4      	16640.2      	20348.4      	20356.2      	 17.907      	-1.50044      	-1.74727      	622.874      
 499.45      	 1213.8      	26512.1      	  16546      	20693.3      	20700.8      	17.9073      	-1.50872      	-1.77792      	623.939      
  499.5      	1235.67      	26687.7      	16460.6      	20985.1      	20992.4      	17.9077      	 -1.518      	-1.80392      	624.594      
 499.55      	1257.35      	26828.7      	16388.3      	21220.3      	21227.4      	17.9079      	-1.52814      	-1.82459      	624.897      
  499.6      	1279.19      	  26940      	16333.2      	21403.1      	  21410      	17.9082      	-1.53882      	-1.83926      	625.031      
 499.65      	1301.24      	27028.8      	  16301      	21539.2      	  21546      	17.9085      	-1.54951      	-1.8475      	625.181      
  499.7      	1323.52      	27102.6      	16299.6      	21632.7      	21639.4      	17.9088      	-1.55949      	-1.84912      	625.474      
 499.75      	1346.09      	27169.3      	16335.1      	21689.6      	21696.2      	 17.909      	-1.56785      	-1.8441      	625.998      
  499.8      	1368.84      	27236.4      	16406.8      	21719.4      	  21726      	17.9092      	-1.57368      	-1.83282      	626.951      
 499.85      	1391.48      	27304.8      	16505.3      	21730.4      	21737.1      	17.9095      	-1.57639      	-1.81628      	  628.5      
  499.9      	1413.65      	27368.3      	16613.6      	21727.6      	21734.4      	17.9097      	-1.57559      	-1.79612      	630.743      
 499.95      	1435.19      	27419.4      	16711.6      	21716.6      	21723.6      	17.9099      	-1.57116      	-1.77429      	633.724      
    500      	1456.13      	27452.5      	16782.6      	21703.4      	21710.5      	17.9101      	-1.56375      	-1.75285      	637.335      
 500.05      	1476.63      	27462.5      	16818.9      	21687.9      	21695.2      	17.9103      	-1.5548      	-1.73398      	641.194      
  500.1      	1496.78      	27445.9      	16822.5      	21663.9      	21671.4      	17.9105      	-1.54589      	-1.71971      	 644.71      
 500.15      	1516.63      	27404.2      	16802.4      	21626.6      	21634.2      	17.9107      	-1.53844      	-1.71145      	647.215      
  500.2      	1536.19      	27346.9      	16770.9      	21578.4      	21586.2      	17.9108      	-1.53361      	-1.70974      	648.423      
 500.25      	1555.62      	  27286      	16739.4      	21525.9      	21533.7      	17.9109      	-1.53192      	-1.71431      	648.949      
  500.3      	1575.14      	27233.5      	16715.7      	21477.7      	21485.6      	 17.911      	-1.53336      	 -1.724      	648.389      
 500.35      	1594.72      	27199.2      	16706.9      	21441.3      	  21449      	17.9111      	-1.53744      	-1.73675      	646.504      
  500.4      	1614.37      	  27186      	16718.9      	21415.1      	21422.8      	17.9112      	-1.54323      	-1.74995      	643.554      
 500.45      	1633.96      	27185.5      	16749.9      	21390.2      	21397.8      	17.9112      	-1.54949      	-1.76124      	640.209      
  500.5      	 1653.1      	27182.7      	16790.7      	21354.8      	21362.2      	17.9113      	-1.55506      	-1.76907      	636.868      
 500.55      	1671.33      	27167.8      	16835.8      	21300.2      	21307.6      	17.9113      	 -1.559      	-1.7725      	633.853      
  500.6      	1688.56      	27134.9      	16883.4      	21220.6      	21227.9      	17.9113      	-1.56071      	-1.77098      	631.367      
 500.65      	1705.08      	27070.1      	16927.1      	21102.6      	21109.9      	17.9112      	-1.56007      	-1.76432      	629.473      
  500.7      	 1720.7      	26961.7      	16965.8      	20932.1      	20939.5      	17.9112      	-1.55739      	-1.75259      	627.849      
 500.75      	1735.78      	26813.7      	17004.1      	20709.6      	20717.2      	17.9112      	-1.55322      	-1.73596      	626.566      
  500.8      	1750.54      	26632.6      	17041.3      	20443.7      	20451.5      	17.9112      	-1.5481      	-1.71475      	625.443      
 500.85      	1764.76      	26423.9      	17078.9      	20139.2      	20147.2      	17.9112      	-1.54244      	-1.68935      	624.411      
  500.9      	1778.16      	26193.6      	17122.5      	19798.3      	19806.6      	17.9112      	-1.53658      	-1.66011      	623.254      
 500.95      	1790.63      	25945.5      	17173.6      	19423.8      	19432.4      	17.9112      	-1.53079      	-1.62729      	621.961      
    501      	1802.42      	25681.7      	17231.9      	19017.4      	19026.3      	17.9112      	-1.52509      	-1.59127      	620.362      
 501.05      	1813.55      	25405.7      	  17301      	18578.6      	18587.9      	17.9111      	-1.51934      	-1.55264      	618.596      
  501.1      	1824.14      	25120.9      	17385.3      	18106.7      	18116.4      	17.9111      	-1.51326      	-1.51202      	616.493      
 501.15      	1834.05      	24827.5      	17485.3      	17598.5      	17608.5      	17.9111      	-1.50655      	-1.46965      	614.167      
  501.2      	1843.13      	24523.1      	17600.2      	17048.3      	17058.8      	17.9111      	-1.49904      	-1.42538      	611.465      
 501.25      	1851.33      	24207.8      	17729.5      	16453.2      	16464.1      	17.9111      	-1.49056      	-1.37879      	608.634      
  501.3      	1858.75      	23886.1      	17869.2      	15819.5      	15830.9      	17.9111      	-1.48097      	-1.32941      	605.718      
 501.35      	1865.67      	23564.3      	18011.3      	15161.9      	15173.8      	 17.911      	-1.47014      	-1.27672      	 603.16      
  501.4      	1872.22      	23245.8      	18145.9      	14494.9      	14507.3      	 17.911      	-1.4581      	-1.2205      	601.018      
 501.45      	1878.56      	  22932      	18266.1      	13828.4      	13841.4      	17.9109      	-1.44515      	-1.16094      	599.544      
  501.5      	1884.78      	22625.2      	18371.3      	13167.7      	13181.3      	17.9109      	-1.43188      	-1.09866      	598.446      
 501.55      	1890.81      	22326.8      	18462.8      	  12514      	12528.1      	17.9109      	-1.41893      	-1.03485      	597.584      
  501.6      	 1896.4      	22037.7      	18542.6      	11866.7      	11881.4      	17.9108      	-1.40691      	-0.971359      	596.358      
 501.65      	1901.46      	21759.7      	18613.4      	11225.4      	11240.6      	17.9108      	-1.39637      	-0.910315      	594.544      
  501.7      	1905.87      	21491.4      	18674.9      	10588.3      	  10604      	17.9108      	-1.38777      	-0.853494      	591.574      
 501.75      	1909.49      	21228.1      	18722.8      	9953.39      	9969.55      	17.9108      	-1.3814      	-0.801988      	587.299      
  501.8      	1912.44      	  20968      	18755.9      	9319.94      	9336.45      	17.9108      	-1.37744      	-0.756161      	581.367      
 501.85      	1914.91      	20711.7      	18773.1      	8691.47      	8708.26      	17.9108      	 -1.376      	-0.715739      	573.961      
  501.9      	1916.65      	20455.9      	18768.9      	8073.22      	 8090.2      	17.9107      	-1.37732      	-0.67985      	565.016      
 501.95      	1917.37      	20194.1      	18736.1      	7468.48      	7485.61      	17.9107      	-1.38192      	-0.647061      	555.006      
    502      	1916.84      	19919.8      	18668.1      	6880.04      	6897.27      	17.9107      	-1.39049      	-0.615616      	544.423      
 502.05      	1914.93      	19625.7      	18559.1      	6307.51      	6324.85      	17.9107      	-1.4035      	-0.583793      	534.568      
  502.1      	1911.75      	19305.1      	18405.4      	5744.65      	5762.19      	17.9106      	-1.42044      	-0.550186      	526.493      
 502.15      	1907.64      	18958.4      	18210.6      	5185.05      	 5202.9      	17.9105      	-1.43925      	-0.513875      	521.662      
  502.2      	1903.01      	18598.1      	17988.5      	4627.22      	4645.56      	17.9104      	-1.45659      	-0.474419      	520.376      
 502.25      	1897.79      	18246.9      	17761.7      	 4073.5      	4092.44      	17.9103      	-1.46937      	-0.431634      	522.046      
  502.3      	1892.01      	17938.6      	17564.4      	3523.91      	 3543.5      	17.9102      	-1.47611      	-0.385386      	524.888      
 502.35      	1885.73      	17719.4      	17443.6      	2972.71      	2992.94      	17.9101      	-1.47716      	-0.335598      	527.354      
  502.4      	1879.18      	17638.6      	17447.8      	2414.76      	2435.57      	  17.91      	-1.47408      	-0.282413      	528.453      
 502.45      	 1872.7      	17729.6      	17607.9      	1851.58      	1872.92      	17.9098      	-1.4687      	-0.22645      	528.432      
