# Sensor: Sensor Generator      
# Record count:   14002      
# Storage mode:  Memory      
# Datetime of save: 2024-11-28T17:37:01      
# Statistical parameters for each field (time series) are placed above the column of the respective time series.
      
# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 100 s      
      
# Column      
      1      	      2      	      3      	      4      	      5      	      6      	      7      	      8      	      9      	      
Time [s]      	Power (electrical)      [    k W      ]      	 Torque      [     Nm      ]      	Torque on main shaft      [   k Nm      ]      	Torque diff. on main shaft      [   k Nm      ]      	    RPM      [    rpm      ]      	Filtered RPM      [    rpm      ]      	Electricity production      [   k Wh      ]      	 Region      [             ]      
  439.5      	  15521      	1.9609e+07      	  19609      	538.712      	7.55851      	7.55851      	1869.54      	      0      
 439.55      	15520.7      	1.96086e+07      	19608.6      	573.457      	 7.5585      	 7.5585      	1869.76      	      0      
  439.6      	15522.1      	1.96083e+07      	19608.3      	581.992      	7.55932      	7.55932      	1869.98      	      0      
 439.65      	15525.2      	1.9608e+07      	  19608      	575.383      	7.56094      	7.56094      	1870.19      	      0      
  439.7      	15529.6      	1.96078e+07      	19607.8      	559.141      	7.56313      	7.56313      	1870.41      	      0      
 439.75      	15534.5      	1.96077e+07      	19607.7      	 535.07      	7.56561      	7.56561      	1870.62      	      0      
  439.8      	15539.7      	1.96075e+07      	19607.5      	509.148      	7.56816      	7.56816      	1870.84      	      0      
 439.85      	15544.3      	1.96074e+07      	19607.4      	 483.44      	7.57047      	7.57047      	1871.05      	      0      
  439.9      	15547.8      	1.96072e+07      	19607.2      	461.758      	7.57226      	7.57226      	1871.27      	      0      
 439.95      	15550.1      	1.9607e+07      	  19607      	440.335      	7.57342      	7.57342      	1871.49      	      0      
    440      	15550.9      	1.96068e+07      	19606.8      	422.391      	7.57391      	7.57391      	 1871.7      	      0      
 440.05      	15550.3      	1.96066e+07      	19606.6      	404.797      	7.57372      	7.57372      	1871.92      	      0      
  440.1      	15548.4      	1.96063e+07      	19606.3      	391.795      	7.57288      	7.57288      	1872.13      	      0      
 440.15      	15545.5      	1.9606e+07      	  19606      	378.377      	7.57161      	7.57161      	1872.35      	      0      
  440.2      	15542.3      	1.96057e+07      	19605.7      	367.409      	7.57013      	7.57013      	1872.57      	      0      
 440.25      	  15539      	1.96054e+07      	19605.4      	354.346      	7.56867      	7.56867      	1872.78      	      0      
  440.3      	15536.4      	1.96051e+07      	19605.1      	343.177      	 7.5675      	 7.5675      	   1873      	      0      
 440.35      	15534.9      	1.96048e+07      	19604.8      	327.024      	7.56685      	7.56685      	1873.21      	      0      
  440.4      	15534.6      	1.96046e+07      	19604.6      	309.827      	7.56683      	7.56683      	1873.43      	      0      
 440.45      	15535.7      	1.96044e+07      	19604.4      	284.151      	7.56743      	7.56743      	1873.65      	      0      
  440.5      	15537.8      	1.96042e+07      	19604.2      	253.261      	7.56857      	7.56857      	1873.86      	      0      
 440.55      	15540.7      	1.96039e+07      	19603.9      	203.525      	7.57005      	7.57005      	1874.08      	      0      
  440.6      	15543.8      	1.96037e+07      	19603.7      	131.432      	7.57161      	7.57161      	1874.29      	      0      
 440.65      	15546.6      	1.96035e+07      	19603.5      	48.0185      	7.57306      	7.57306      	1874.51      	      0      
  440.7      	15548.7      	1.96033e+07      	19603.3      	1.07356      	7.57421      	7.57421      	1874.72      	      0      
 440.75      	15549.9      	1.9603e+07      	  19603      	 -39.52      	7.57489      	7.57489      	1874.94      	      0      
  440.8      	15549.9      	1.96027e+07      	19602.7      	-90.5915      	  7.575      	  7.575      	1875.16      	      0      
 440.85      	15548.6      	1.96024e+07      	19602.4      	-160.371      	7.57447      	7.57447      	1875.37      	      0      
  440.9      	15545.9      	1.96021e+07      	19602.1      	-244.326      	7.57329      	7.57329      	1875.59      	      0      
 440.95      	15542.1      	1.96018e+07      	19601.8      	-353.536      	7.57155      	7.57155      	 1875.8      	      0      
    441      	15537.4      	1.96015e+07      	19601.5      	-487.803      	7.56939      	7.56939      	1876.02      	      0      
 441.05      	15532.2      	1.96012e+07      	19601.2      	-653.29      	7.56697      	7.56697      	1876.24      	      0      
  441.1      	  15527      	1.96009e+07      	19600.9      	-835.794      	7.56455      	7.56455      	1876.45      	      0      
 441.15      	15522.5      	1.96007e+07      	19600.7      	-1023.45      	7.56245      	7.56245      	1876.67      	      0      
  441.2      	15518.9      	1.96005e+07      	19600.5      	-1174.09      	7.56074      	7.56074      	1876.88      	      0      
 441.25      	15515.8      	1.96004e+07      	19600.4      	-1245.75      	7.55928      	7.55928      	 1877.1      	      0      
  441.3      	15513.2      	1.96003e+07      	19600.3      	-1186.28      	7.55806      	7.55806      	1877.31      	      0      
 441.35      	15511.6      	1.96004e+07      	19600.4      	-997.648      	7.55723      	7.55723      	1877.53      	      0      
  441.4      	  15511      	1.96005e+07      	19600.5      	-724.094      	 7.5569      	 7.5569      	1877.74      	      0      
 441.45      	15511.3      	1.96007e+07      	19600.7      	-452.913      	7.55699      	7.55699      	1877.96      	      0      
  441.5      	15512.3      	1.96009e+07      	19600.9      	-246.506      	 7.5574      	 7.5574      	1878.18      	      0      
 441.55      	15513.7      	1.96012e+07      	19601.2      	-136.695      	7.55797      	7.55797      	1878.39      	      0      
  441.6      	15514.9      	1.96015e+07      	19601.5      	-103.987      	7.55842      	7.55842      	1878.61      	      0      
 441.65      	15515.1      	1.96019e+07      	19601.9      	-122.149      	7.55838      	7.55838      	1878.82      	      0      
  441.7      	15514.1      	1.96024e+07      	19602.4      	-152.774      	7.55769      	7.55769      	1879.04      	      0      
 441.75      	  15512      	1.96028e+07      	19602.8      	-175.21      	 7.5565      	 7.5565      	1879.25      	      0      
  441.8      	15509.3      	1.96033e+07      	19603.3      	-171.109      	  7.555      	  7.555      	1879.47      	      0      
 441.85      	15506.2      	1.96039e+07      	19603.9      	-140.071      	7.55324      	7.55324      	1879.68      	      0      
  441.9      	15502.6      	1.96045e+07      	19604.5      	-79.841      	7.55126      	7.55126      	 1879.9      	      0      
 441.95      	15498.9      	1.96052e+07      	19605.2      	-1.28978      	7.54921      	7.54921      	1880.11      	      0      
    442      	15495.6      	1.96059e+07      	19605.9      	93.6114      	 7.5473      	 7.5473      	1880.33      	      0      
 442.05      	15492.7      	1.96067e+07      	19606.7      	209.353      	 7.5456      	 7.5456      	1880.54      	      0      
  442.1      	15490.6      	1.96076e+07      	19607.6      	312.245      	7.54421      	7.54421      	1880.76      	      0      
 442.15      	15489.5      	1.96086e+07      	19608.6      	385.165      	7.54331      	7.54331      	1880.97      	      0      
  442.2      	  15490      	1.96097e+07      	19609.7      	429.667      	7.54315      	7.54315      	1881.19      	      0      
 442.25      	15492.4      	1.96108e+07      	19610.8      	452.101      	7.54387      	7.54387      	 1881.4      	      0      
  442.3      	15496.4      	1.9612e+07      	  19612      	457.396      	7.54539      	7.54539      	1881.62      	      0      
 442.35      	15501.6      	1.96132e+07      	19613.2      	453.046      	7.54746      	7.54746      	1881.84      	      0      
  442.4      	15507.5      	1.96144e+07      	19614.4      	441.996      	7.54982      	7.54982      	1882.05      	      0      
 442.45      	15513.4      	1.96157e+07      	19615.7      	430.626      	7.55223      	7.55223      	1882.27      	      0      
  442.5      	15518.7      	1.96169e+07      	19616.9      	419.326      	7.55436      	7.55436      	1882.48      	      0      
 442.55      	15522.9      	1.96181e+07      	19618.1      	412.148      	7.55594      	7.55594      	 1882.7      	      0      
  442.6      	15525.8      	1.96193e+07      	19619.3      	404.595      	7.55691      	7.55691      	1882.91      	      0      
 442.65      	15527.4      	1.96204e+07      	19620.4      	401.417      	7.55725      	7.55725      	1883.13      	      0      
  442.7      	15527.6      	1.96214e+07      	19621.4      	398.551      	7.55693      	7.55693      	1883.34      	      0      
 442.75      	15526.5      	1.96225e+07      	19622.5      	400.424      	  7.556      	  7.556      	1883.56      	      0      
  442.8      	15524.5      	1.96234e+07      	19623.4      	401.035      	7.55466      	7.55466      	1883.78      	      0      
 442.85      	15521.9      	1.9624e+07      	  19624      	405.056      	7.55316      	7.55316      	1883.99      	      0      
  442.9      	  15519      	1.9624e+07      	  19624      	407.131      	7.55174      	7.55174      	1884.21      	      0      
 442.95      	15516.9      	1.9624e+07      	  19624      	 411.66      	7.55071      	7.55071      	1884.42      	      0      
    443      	15515.9      	1.9624e+07      	  19624      	409.769      	7.55024      	7.55024      	1884.64      	      0      
 443.05      	15516.3      	1.9624e+07      	  19624      	407.109      	7.55042      	7.55042      	1884.85      	      0      
  443.1      	  15518      	1.9624e+07      	  19624      	 395.08      	7.55125      	7.55125      	1885.07      	      0      
 443.15      	15520.9      	1.9624e+07      	  19624      	378.153      	7.55263      	7.55263      	1885.28      	      0      
  443.2      	15524.3      	1.9624e+07      	  19624      	341.162      	7.55433      	7.55433      	 1885.5      	      0      
 443.25      	  15528      	1.9624e+07      	  19624      	281.402      	7.55611      	7.55611      	1885.72      	      0      
  443.3      	15531.4      	1.9624e+07      	  19624      	213.695      	7.55776      	7.55776      	1885.93      	      0      
 443.35      	15534.1      	1.9624e+07      	  19624      	182.887      	 7.5591      	 7.5591      	1886.15      	      0      
  443.4      	  15536      	1.9624e+07      	  19624      	154.884      	7.55999      	7.55999      	1886.36      	      0      
 443.45      	15536.6      	1.9624e+07      	  19624      	116.877      	7.56031      	7.56031      	1886.58      	      0      
  443.5      	  15536      	1.9624e+07      	  19624      	58.6795      	7.55999      	7.55999      	1886.79      	      0      
 443.55      	  15534      	1.9624e+07      	  19624      	-13.0038      	7.55903      	7.55903      	1887.01      	      0      
  443.6      	15530.9      	1.9624e+07      	  19624      	-111.609      	7.55754      	7.55754      	1887.23      	      0      
 443.65      	15527.1      	1.9624e+07      	  19624      	-234.509      	7.55569      	7.55569      	1887.44      	      0      
  443.7      	15522.9      	1.9624e+07      	  19624      	-389.666      	7.55364      	7.55364      	1887.66      	      0      
 443.75      	15518.8      	1.9624e+07      	  19624      	-561.014      	7.55165      	7.55165      	1887.87      	      0      
  443.8      	15515.5      	1.9624e+07      	  19624      	-737.376      	7.55003      	7.55003      	1888.09      	      0      
 443.85      	  15513      	1.9624e+07      	  19624      	-873.668      	7.54882      	7.54882      	 1888.3      	      0      
  443.9      	15511.1      	1.9624e+07      	  19624      	-930.46      	7.54787      	7.54787      	1888.52      	      0      
 443.95      	15509.6      	1.9624e+07      	  19624      	-855.249      	7.54717      	7.54717      	1888.73      	      0      
    444      	  15509      	1.9624e+07      	  19624      	-654.093      	7.54688      	7.54688      	1888.95      	      0      
 444.05      	15509.5      	1.9624e+07      	  19624      	-370.92      	 7.5471      	 7.5471      	1889.17      	      0      
  444.1      	15510.8      	1.9624e+07      	  19624      	-93.8143      	7.54775      	7.54775      	1889.38      	      0      
 444.15      	15512.7      	1.9624e+07      	  19624      	116.798      	7.54868      	7.54868      	 1889.6      	      0      
