# Sensor: Sensor Rotor      
# Record count:   14002      
# Storage mode:  Memory      
# Datetime of save: 2024-11-28T17:34:15      
# Statistical parameters for each field (time series) are placed above the column of the respective time series.
      
# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 100 s      
      
# Column      
      1      	      2      	      3      	      4      	      5      	      6      	      7      	      8      	      9      	     10      	     11      	     12      	     13      	     14      	     15      	     16      	     17      	     18      	     19      	     20      	      
Time [s]      	Power (aero)      [    k W      ]      	Torque (aero)      [   k Nm      ]      	Thrust (aero)      [    k N      ]      	    RPM      [    rpm      ]      	    TSR      [             ]      	Demanded collective pitch angle      [      °      ]      	Power coef. (CP)      [      %      ]      	Thrust coef. (CT)      [      %      ]      	Tip speed      [    m/s      ]      	1P (one revolution)      [      s      ]      	nP (blade passing)      [      s      ]      	Azimuth angle      [      °      ]      	Rotation per timestep      [      °      ]      	Wind speed at hub, magnitude      [    m/s      ]      	Wind speed at hub     .x      [    m/s      ]      	Wind speed at hub     .y      [    m/s      ]      	Wind speed at hub     .z      [    m/s      ]      	Wind angle at hub      [      °      ]      	Yaw angle      [      °      ]      
   5.45      	22810.7      	31699.2      	1228.77      	6.87165      	3.95316      	19.1021      	7.62182      	9.03264      	86.9695      	8.73153      	2.91051      	  219.5      	2.06149      	     22      	      0      	    -22      	      0      	      0      	      0      
    5.5      	23076.4      	31983.1      	1242.78      	6.88999      	3.96371      	19.0021      	 7.7106      	9.13562      	87.2017      	8.70829      	2.90276      	221.559      	  2.067      	     22      	      0      	    -22      	      0      	      0      	      0      
   5.55      	  23335      	32247.1      	1256.55      	6.91017      	3.97532      	18.9021      	7.79701      	9.23686      	 87.457      	8.68286      	2.89429      	223.623      	2.07305      	     22      	      0      	    -22      	      0      	      0      	      0      
    5.6      	23592.2      	32506.6      	1269.86      	6.93055      	3.98705      	18.8021      	7.88295      	9.33464      	87.7151      	8.65732      	2.88577      	225.693      	2.07917      	     22      	      0      	    -22      	      0      	      0      	      0      
   5.65      	23843.6      	  32752      	1283.16      	6.95193      	3.99934      	18.7021      	7.96696      	9.43242      	87.9856      	 8.6307      	 2.8769      	227.769      	2.08558      	     22      	      0      	    -22      	      0      	      0      	      0      
    5.7      	24101.1      	33008.5      	1296.11      	6.97241      	4.01113      	18.6022      	8.05299      	9.52761      	88.2448      	8.60535      	2.86845      	229.851      	2.09172      	     22      	      0      	    -22      	      0      	      0      	      0      
   5.75      	24356.5      	33262.5      	1309.52      	6.99248      	4.02267      	18.5022      	8.13833      	9.62622      	88.4988      	8.58065      	2.86022      	 231.94      	2.09774      	     22      	      0      	    -22      	      0      	      0      	      0      
    5.8      	24619.7      	33528.9      	1322.97      	7.01188      	4.03383      	18.4022      	8.22627      	 9.7251      	88.7444      	8.55691      	 2.8523      	234.035      	2.10356      	     22      	      0      	    -22      	      0      	      0      	      0      
   5.85      	24880.1      	33788.7      	1336.92      	7.03157      	4.04516      	18.3022      	 8.3133      	 9.8276      	88.9936      	8.53294      	2.84431      	236.136      	2.10947      	     22      	      0      	    -22      	      0      	      0      	      0      
    5.9      	25149.8      	  34059      	1350.73      	7.05137      	4.05655      	18.2022      	 8.4034      	9.92913      	89.2442      	8.50898      	2.83633      	238.242      	2.11541      	     22      	      0      	    -22      	      0      	      0      	      0      
   5.95      	25418.7      	34324.2      	1364.96      	7.07171      	4.06826      	18.1022      	8.49325      	10.0338      	89.5016      	8.48451      	2.82817      	240.355      	2.12151      	     22      	      0      	    -22      	      0      	      0      	      0      
      6      	25698.3      	34601.3      	1379.14      	7.09225      	4.08007      	18.0023      	8.58667      	 10.138      	89.7615      	8.45994      	2.81998      	242.473      	2.12767      	     22      	      0      	    -22      	      0      	      0      	      0      
   6.05      	25975.8      	34872.1      	1393.83      	7.11316      	 4.0921      	17.9023      	 8.6794      	 10.246      	90.0262      	8.43507      	2.81169      	244.598      	2.13395      	     22      	      0      	    -22      	      0      	      0      	      0      
    6.1      	26262.6      	35154.6      	1408.43      	 7.1339      	4.10403      	17.8023      	8.77522      	10.3533      	90.2887      	8.41055      	2.80352      	246.728      	2.14017      	     22      	      0      	    -22      	      0      	      0      	      0      
   6.15      	26549.1      	35430.6      	1423.52      	7.15554      	4.11648      	17.7023      	8.87096      	10.4642      	90.5626      	8.38511      	2.79504      	248.865      	2.14666      	     22      	      0      	    -22      	      0      	      0      	      0      
    6.2      	26850.5      	  35722      	1438.54      	7.17773      	4.12925      	17.6023      	8.97165      	10.5746      	90.8434      	8.35919      	 2.7864      	251.009      	2.15332      	     22      	      0      	    -22      	      0      	      0      	      0      
   6.25      	27149.5      	36000.8      	1454.19      	7.20148      	4.14291      	17.5024      	9.07157      	10.6897      	 91.144      	8.33162      	2.77721      	253.159      	2.16044      	     22      	      0      	    -22      	      0      	      0      	      0      
    6.3      	27460.5      	36288.8      	 1469.6      	7.22615      	 4.1571      	17.4024      	9.17549      	 10.803      	91.4562      	8.30318      	2.76773      	255.316      	2.16784      	     22      	      0      	    -22      	      0      	      0      	      0      
   6.35      	  27767      	36562.5      	1485.46      	 7.2521      	4.17203      	17.3024      	9.27789      	10.9195      	91.7846      	8.27347      	2.75782      	 257.48      	2.17563      	     22      	      0      	    -22      	      0      	      0      	      0      
    6.4      	28086.2      	36848.6      	1501.05      	7.27853      	4.18723      	17.2024      	9.38456      	11.0342      	92.1192      	8.24342      	2.74781      	259.652      	2.18356      	     22      	      0      	    -22      	      0      	      0      	      0      
   6.45      	28395.7      	37118.5      	1517.21      	7.30521      	4.20259      	17.1024      	9.48797      	11.1529      	92.4569      	8.21331      	2.73777      	261.831      	2.19156      	     22      	      0      	    -22      	      0      	      0      	      0      
    6.5      	  28711      	37395.9      	1533.02      	7.33155      	4.21773      	17.0025      	9.59332      	11.2692      	92.7901      	8.18381      	2.72794      	264.019      	2.19946      	     22      	      0      	    -22      	      0      	      0      	      0      
   6.55      	29002.3      	  37640      	1549.26      	 7.3579      	 4.2329      	16.9025      	9.69065      	11.3885      	93.1237      	 8.1545      	2.71817      	266.214      	2.20737      	     22      	      0      	    -22      	      0      	      0      	      0      
    6.6      	29285.7      	37872.5      	1564.74      	7.38419      	4.24802      	16.8025      	9.78535      	11.5023      	93.4565      	8.12547      	2.70849      	268.418      	2.21526      	     22      	      0      	    -22      	      0      	      0      	      0      
   6.65      	29585.2      	38121.9      	 1580.1      	 7.4109      	4.26338      	16.7025      	9.88541      	11.6153      	93.7945      	8.09618      	2.69873      	270.629      	2.22327      	     22      	      0      	    -22      	      0      	      0      	      0      
    6.7      	  29922      	38418.1      	   1596      	7.43748      	4.27868      	16.6025      	9.99794      	11.7321      	94.1309      	8.06725      	2.68908      	272.848      	2.23124      	     22      	      0      	    -22      	      0      	      0      	      0      
   6.75      	30243.4      	38690.7      	 1613.4      	7.46441      	4.29417      	16.5025      	10.1054      	  11.86      	94.4717      	8.03815      	2.67938      	275.076      	2.23932      	     22      	      0      	    -22      	      0      	      0      	      0      
    6.8      	  30566      	38963.5      	1630.25      	7.49121      	4.30959      	16.4026      	10.2131      	11.9839      	 94.811      	8.00938      	2.66979      	277.311      	2.24736      	     22      	      0      	    -22      	      0      	      0      	      0      
   6.85      	30860.8      	39197.7      	1647.31      	7.51827      	4.32516      	16.3026      	10.3117      	12.1093      	95.1534      	7.98056      	2.66019      	279.554      	2.25548      	     22      	      0      	    -22      	      0      	      0      	      0      
    6.9      	31148.6      	39422.4      	 1663.4      	7.54513      	 4.3406      	16.2026      	10.4078      	12.2275      	95.4933      	7.95215      	2.65072      	281.806      	2.26354      	     22      	      0      	    -22      	      0      	      0      	      0      
   6.95      	31397.3      	39592.9      	1679.38      	7.57263      	4.35642      	16.1026      	10.4909      	 12.345      	95.8413      	7.92328      	2.64109      	284.065      	2.27179      	     22      	      0      	    -22      	      0      	      0      	      0      
      7      	31628.6      	39735.7      	1693.86      	7.60099      	4.37274      	16.0026      	10.5682      	12.4514      	96.2003      	7.89371      	2.63124      	286.333      	 2.2803      	     22      	      0      	    -22      	      0      	      0      	      0      
   7.05      	31814.7      	39814.7      	1707.61      	7.63056      	4.38976      	15.9027      	10.6304      	12.5526      	96.5746      	7.86311      	2.62104      	288.609      	2.28917      	     22      	      0      	    -22      	      0      	      0      	      0      
    7.1      	31989.6      	  39875      	1719.44      	 7.6609      	4.40721      	15.8027      	10.6888      	12.6395      	96.9586      	7.83198      	2.61066      	290.894      	2.29827      	     22      	      0      	    -22      	      0      	      0      	      0      
   7.15      	32154.2      	39918.9      	1730.65      	7.69184      	4.42501      	15.7027      	10.7438      	12.7219      	97.3502      	7.80047      	2.60016      	293.187      	2.30755      	     22      	      0      	    -22      	      0      	      0      	      0      
    7.2      	32390.6      	40050.8      	1741.21      	7.72288      	4.44287      	15.6027      	10.8228      	12.7995      	 97.743      	7.76912      	2.58971      	 295.49      	2.31687      	     22      	      0      	    -22      	      0      	      0      	      0      
   7.25      	32749.4      	40330.6      	1754.29      	7.75425      	4.46091      	15.5027      	10.9427      	12.8957      	98.1401      	7.73769      	2.57923      	297.803      	2.32628      	     22      	      0      	    -22      	      0      	      0      	      0      
    7.3      	33307.4      	40851.8      	1771.78      	7.78575      	4.47903      	15.4028      	11.1291      	13.0242      	98.5387      	7.70639      	 2.5688      	300.124      	2.33573      	     22      	      0      	    -22      	      0      	      0      	      0      
   7.35      	34015.6      	41548.1      	1796.63      	7.81804      	4.49761      	15.3028      	11.3658      	13.2069      	98.9474      	7.67456      	2.55819      	302.455      	2.34541      	     22      	      0      	    -22      	      0      	      0      	      0      
    7.4      	34789.5      	42314.9      	 1826.8      	7.85103      	4.51659      	15.2028      	11.6244      	13.4287      	99.3649      	7.64231      	2.54744      	304.796      	2.35531      	     22      	      0      	    -22      	      0      	      0      	      0      
   7.45      	35488.6      	  42979      	1859.19      	7.88503      	4.53615      	15.1028      	11.8579      	13.6668      	99.7952      	7.60936      	2.53645      	307.146      	2.36551      	     22      	      0      	    -22      	      0      	      0      	      0      
