# Sensor: Sensor Blade [Time] [Blade 1]      
# Description: Time series      
# Record count:   14002      
# Storage mode:  Memory      
# Datetime of save: 2024-11-28T17:34:18      
# Statistical parameters for each field (time series) are placed above the column of the respective time series.
      
# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 100 s      
      
# Column      
      1      	      2      	      3      	      4      	      5      	      6      	      7      	      8      	      9      	     10      	      
Time [s]      	Root force (magnitude)      [    k N      ]      	Root moment (magnitude)      [   k Nm      ]      	Root moment (out-of-plane)      [   k Nm      ]      	Root moment (in-plane)      [   k Nm      ]      	Root moment about shaft      [   k Nm      ]      	Pitch angle      [      °      ]      	Tip deflection (out-of-plane)      [      m      ]      	Tip deflection (in-plane)      [      m      ]      	Root torque      [   k Nm      ]      
  10.45      	854.803      	18479.8      	9846.42      	-15631.5      	-15610.2      	 3.4142      	-1.87962      	-1.57081      	147.216      
   10.5      	849.839      	18585.1      	9832.73      	-15764.4      	-15742.9      	3.41475      	-1.88021      	-1.55911      	 147.46      
  10.55      	844.818      	18684.8      	9817.84      	-15891.1      	-15869.5      	3.41531      	-1.88087      	-1.54834      	147.623      
   10.6      	839.712      	18779.6      	9802.13      	-16012.1      	-15990.4      	3.41589      	-1.88162      	-1.53879      	147.675      
  10.65      	834.484      	18869.4      	9785.47      	-16127.4      	-16105.6      	3.41648      	-1.88246      	-1.53057      	147.597      
   10.7      	829.241      	18953.7      	9767.41      	-16236.9      	 -16215      	3.41709      	-1.88341      	-1.52363      	147.385      
  10.75      	824.041      	  19032      	9747.35      	-16340.3      	-16318.3      	3.41772      	-1.8845      	-1.51773      	147.055      
   10.8      	818.947      	19104.1      	9725.17      	-16437.3      	-16415.2      	3.41835      	-1.88576      	-1.51255      	146.645      
  10.85      	813.914      	19170.6      	9701.91      	-16528.3      	-16506.2      	  3.419      	-1.88722      	-1.50776      	146.218      
   10.9      	808.802      	19232.7      	9678.74      	-16613.8      	-16591.6      	3.41967      	-1.8889      	-1.50307      	 145.84      
  10.95      	803.534      	19290.7      	9655.88      	-16694.2      	-16671.9      	3.42035      	-1.89081      	-1.49822      	145.548      
     11      	798.025      	19344.6      	9633.19      	-16769.5      	-16747.2      	3.42104      	-1.89297      	 -1.493      	145.365      
  11.05      	792.311      	19393.7      	9610.38      	-16839.2      	-16816.8      	3.42174      	-1.89539      	-1.48729      	145.307      
   11.1      	786.468      	19436.6      	9586.62      	-16902.2      	-16879.7      	3.42245      	-1.89808      	-1.4811      	145.363      
  11.15      	780.553      	19472.1      	 9561.1      	-16957.3      	-16934.8      	3.42318      	 -1.901      	-1.47463      	145.499      
   11.2      	774.584      	19499.7      	9534.02      	-17004.3      	-16981.8      	3.42392      	-1.90413      	-1.46822      	145.677      
  11.25      	768.502      	19519.9      	9505.96      	-17043.1      	-17020.5      	3.42467      	-1.90743      	-1.46233      	 145.85      
   11.3      	762.277      	19532.5      	9477.14      	-17073.6      	 -17051      	3.42543      	-1.9109      	-1.45743      	145.961      
  11.35      	755.905      	  19537      	9447.25      	-17095.4      	-17072.7      	3.42621      	-1.91453      	-1.4539      	145.952      
   11.4      	749.475      	19532.7      	9415.86      	-17107.8      	-17085.2      	3.42699      	-1.91829      	-1.45201      	145.792      
  11.45      	743.094      	19518.8      	9382.72      	-17110.3      	-17087.6      	3.42779      	-1.92219      	-1.45181      	145.481      
   11.5      	 736.81      	19495.3      	9348.04      	-17102.5      	-17079.9      	3.42859      	-1.92623      	-1.45323      	145.029      
  11.55      	730.619      	19462.6      	9312.59      	-17084.6      	 -17062      	3.42941      	-1.93039      	-1.4561      	144.466      
   11.6      	724.411      	19421.7      	9277.39      	-17057.1      	-17034.6      	3.43023      	-1.93469      	-1.46018      	143.834      
  11.65      	718.061      	19373.1      	9243.03      	-17020.6      	-16998.2      	3.43107      	-1.93913      	-1.46513      	143.178      
   11.7      	711.493      	19317.6      	9209.67      	-16975.5      	-16953.2      	3.43191      	-1.94371      	-1.47057      	142.542      
  11.75      	 704.72      	19255.1      	9177.16      	-16922.1      	-16899.9      	3.43276      	-1.9484      	-1.47614      	141.968      
   11.8      	697.825      	19185.7      	9145.08      	-16860.6      	-16838.4      	3.43362      	-1.95318      	-1.48154      	141.485      
  11.85      	 690.85      	19109.4      	9113.36      	 -16791      	-16768.8      	 3.4345      	-1.95802      	-1.48663      	141.112      
   11.9      	683.803      	19026.7      	9082.46      	-16713.7      	-16691.7      	3.43537      	-1.96292      	-1.49143      	140.857      
  11.95      	676.636      	18938.4      	9052.59      	-16629.4      	-16607.5      	3.43626      	-1.96785      	-1.49614      	140.696      
     12      	669.309      	  18845      	9023.64      	-16538.9      	 -16517      	3.43716      	-1.97277      	-1.50103      	140.585      
  12.05      	661.839      	18746.8      	8995.56      	-16442.3      	-16420.5      	3.43806      	-1.97767      	-1.50643      	 140.48      
   12.1      	654.311      	18643.4      	8968.12      	-16339.4      	-16317.8      	3.43897      	-1.98251      	-1.5126      	140.338      
  12.15      	646.855      	18534.2      	8940.69      	-16229.9      	-16208.3      	3.43988      	-1.98727      	-1.51974      	140.121      
   12.2      	639.563      	18419.1      	8913.03      	-16113.6      	-16092.2      	3.44081      	-1.99191      	-1.52798      	139.801      
  12.25      	632.445      	18298.5      	8885.72      	-15990.9      	-15969.6      	3.44174      	-1.9964      	-1.53736      	 139.38      
   12.3      	625.428      	18173.3      	8859.56      	-15862.2      	-15841.1      	3.44268      	-2.00071      	-1.54783      	138.873      
  12.35      	618.412      	18044.4      	8835.06      	-15728.2      	-15707.2      	3.44362      	-2.00484      	-1.55923      	138.305      
   12.4      	 611.34      	17912.2      	8812.47      	-15589.1      	-15568.3      	3.44457      	-2.00877      	-1.5713      	137.714      
  12.45      	604.213      	17776.6      	8791.84      	-15444.9      	-15424.2      	3.44552      	-2.01248      	-1.58368      	137.145      
   12.5      	597.072      	17637.4      	8772.95      	-15295.3      	-15274.8      	3.44649      	-2.01596      	-1.59604      	 136.64      
  12.55      	589.933      	17494.2      	8755.63      	-15140.1      	-15119.8      	3.44745      	-2.01919      	-1.60808      	136.232      
   12.6      	582.761      	17346.9      	8740.04      	-14978.7      	-14958.6      	3.44842      	-2.02214      	-1.6197      	135.948      
  12.65      	575.481      	17195.6      	8726.53      	-14811.3      	-14791.3      	 3.4494      	-2.02479      	-1.63093      	135.795      
   12.7      	568.024      	17040.5      	8715.21      	-14637.6      	-14617.8      	3.45038      	-2.02714      	-1.64194      	135.756      
  12.75      	560.386      	16881.3      	8705.98      	-14457.6      	-14437.9      	3.45137      	-2.02916      	-1.65302      	135.796      
   12.8      	552.644      	16717.5      	8698.51      	-14270.6      	-14251.1      	3.45236      	-2.03082      	-1.66447      	 135.87      
  12.85      	544.913      	16548.4      	8692.43      	-14075.9      	-14056.6      	3.45336      	-2.0321      	-1.67666      	135.926      
   12.9      	 537.29      	16373.5      	8687.58      	-13872.8      	-13853.7      	3.45436      	-2.03296      	-1.68991      	135.915      
  12.95      	 529.81      	16192.8      	8684.19      	-13661.3      	-13642.4      	3.45537      	-2.03336      	-1.7045      	  135.8      
     13      	522.438      	16007.1      	8682.75      	-13441.5      	-13422.9      	3.45638      	-2.03328      	-1.72063      	135.557      
  13.05      	515.108      	15816.8      	8683.59      	-13213.8      	-13195.4      	3.45739      	-2.03268      	-1.73835      	 135.18      
   13.1      	507.777      	15622.3      	8686.65      	-12978.4      	-12960.2      	3.45841      	-2.03155      	-1.75757      	 134.68      
  13.15      	500.456      	15423.8      	8691.65      	-12735.3      	-12717.3      	3.45943      	-2.02988      	-1.77802      	134.084      
   13.2      	493.182      	15221.3      	8698.25      	-12484.6      	 -12467      	3.46045      	-2.02766      	-1.79934      	133.434      
  13.25      	 485.98      	15015.1      	8706.08      	-12226.8      	-12209.5      	3.46148      	-2.02492      	-1.82114      	132.777      
   13.3      	478.826      	14806.1      	8715.19      	-11962.6      	-11945.5      	3.46251      	-2.02168      	-1.84308      	132.158      
  13.35      	471.642      	14595.2      	8725.82      	-11692.7      	-11675.9      	3.46354      	 -2.018      	-1.86488      	131.619      
   13.4      	464.356      	14383.4      	8738.07      	-11417.8      	-11401.3      	3.46458      	-2.01393      	-1.88641      	131.185      
  13.45      	 456.96      	14171.4      	8751.79      	-11138.7      	-11122.5      	3.46562      	-2.00954      	-1.90762      	130.861      
   13.5      	449.512      	13959.3      	8766.52      	-10855.7      	-10839.8      	3.46666      	-2.00487      	-1.92853      	130.635      
  13.55      	442.109      	  13747      	8781.64      	-10568.8      	-10553.1      	 3.4677      	-1.99997      	-1.94928      	130.481      
   13.6      	434.838      	13534.3      	8796.67      	-10277.8      	-10262.4      	3.46875      	-1.99488      	-1.97006      	130.365      
  13.65      	427.738      	13321.5      	8811.48      	-9982.77      	-9967.64      	 3.4698      	-1.98961      	-1.99115      	130.249      
   13.7      	420.802      	13109.2      	8826.32      	-9684.18      	-9669.34      	3.47085      	-1.98419      	-2.01281      	130.099      
  13.75      	414.008      	12898.5      	8841.61      	-9382.51      	-9367.97      	 3.4719      	-1.97862      	-2.03526      	129.892      
   13.8      	407.352      	  12690      	 8857.7      	-9078.11      	-9063.86      	3.47296      	-1.9729      	-2.0586      	129.613      
  13.85      	 400.86      	12484.4      	8874.83      	-8771.03      	-8757.1      	3.47402      	-1.96704      	-2.08279      	129.265      
   13.9      	394.574      	12281.9      	8893.11      	-8461.18      	-8447.56      	3.47508      	-1.96099      	-2.10769      	128.863      
  13.95      	388.513      	12083.1      	 8912.7      	-8148.46      	-8135.15      	3.47614      	-1.95474      	-2.13304      	128.436      
     14      	 382.65      	11888.5      	8933.94      	-7832.9      	-7819.91      	 3.4772      	-1.94825      	-2.15856      	 128.02      
  14.05      	376.923      	11699.1      	8957.22      	-7514.63      	-7501.96      	3.47826      	-1.94148      	-2.18402      	127.657      
   14.1      	371.261      	11515.5      	8982.68      	-7193.68      	-7181.32      	3.47933      	-1.93439      	-2.2092      	127.378      
  14.15      	365.633      	11337.8      	9010.02      	-6869.86      	-6857.81      	 3.4804      	-1.92694      	-2.23397      	127.205      
   14.2      	360.066      	11165.9      	 9038.6      	-6542.85      	-6531.12      	3.48147      	-1.91911      	-2.25829      	127.141      
  14.25      	354.617      	10999.3      	9067.52      	-6212.22      	-6200.8      	3.48254      	-1.91091      	-2.28222      	127.173      
   14.3      	349.336      	10837.4      	9095.74      	-5877.4      	-5866.3      	3.48361      	-1.90236      	-2.30595      	127.268      
  14.35      	344.251      	  10680      	9122.49      	-5537.91      	-5527.13      	3.48468      	-1.89349      	-2.32976      	127.389      
   14.4      	339.378      	10527.5      	9147.64      	-5193.64      	-5183.17      	3.48575      	-1.88439      	-2.35401      	127.496      
  14.45      	334.726      	10380.9      	9171.42      	-4844.76      	-4834.62      	3.48683      	-1.87513      	-2.37906      	 127.55      
   14.5      	330.317      	  10241      	9194.03      	-4491.35      	-4481.55      	 3.4879      	-1.8658      	-2.40519      	127.514      
  14.55      	326.184      	10108.8      	9215.59      	-4133.27      	-4123.82      	3.48898      	-1.85648      	-2.43256      	127.366      
   14.6      	322.361      	 9985.1      	9236.26      	-3770.41      	-3761.31      	3.49006      	-1.84723      	-2.46119      	127.099      
  14.65      	318.868      	9870.91      	 9256.2      	-3402.79      	-3394.06      	3.49114      	-1.8381      	-2.49096      	126.721      
   14.7      	315.701      	9767.65      	9275.89      	-3030.82      	-3022.45      	3.49221      	-1.82913      	-2.52165      	 126.26      
  14.75      	312.847      	9677.07      	9295.99      	-2655.27      	-2647.29      	3.49329      	-1.8203      	-2.55294      	125.755      
   14.8      	310.295      	 9600.6      	9316.98      	-2277.07      	-2269.46      	3.49437      	-1.81159      	-2.58451      	125.251      
  14.85      	308.045      	9539.11      	9338.91      	-1896.97      	-1889.74      	3.49545      	-1.80296      	-2.61599      	124.791      
   14.9      	306.117      	9492.91      	9361.44      	-1515.66      	-1508.81      	3.49653      	-1.79438      	-2.64706      	124.411      
  14.95      	304.547      	9461.93      	9384.05      	-1133.81      	-1127.33      	3.49761      	-1.78584      	-2.67747      	124.134      
     15      	303.361      	 9445.9      	9406.18      	-752.098      	-745.993      	3.49869      	-1.77732      	-2.70706      	123.969      
  15.05      	302.567      	9444.43      	9427.39      	-371.135      	-365.394      	3.49977      	-1.76882      	-2.73585      	123.907      
   15.1      	302.174      	9457.25      	9447.49      	8.62004      	14.0035      	    3.5      	-1.76036      	-2.76396      	123.945      
  15.15      	302.187      	9483.98      	9466.31      	386.728      	391.758      	    3.5      	-1.75194      	-2.7916      	124.044      
   15.2      	302.607      	9523.88      	9483.48      	762.833      	767.512      	    3.5      	-1.74362      	-2.81905      	124.162      
