# Sensor: Sensor Rotor      
# Record count:   14002      
# Storage mode:  Memory      
# Datetime of save: 2024-11-28T17:34:17      
# Statistical parameters for each field (time series) are placed above the column of the respective time series.
      
# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 100 s      
      
# Column      
      1      	      2      	      3      	      4      	      5      	      6      	      7      	      8      	      9      	     10      	     11      	     12      	     13      	     14      	     15      	     16      	     17      	     18      	     19      	     20      	      
Time [s]      	Power (aero)      [    k W      ]      	Torque (aero)      [   k Nm      ]      	Thrust (aero)      [    k N      ]      	    RPM      [    rpm      ]      	    TSR      [             ]      	Demanded collective pitch angle      [      °      ]      	Power coef. (CP)      [      %      ]      	Thrust coef. (CT)      [      %      ]      	Tip speed      [    m/s      ]      	1P (one revolution)      [      s      ]      	nP (blade passing)      [      s      ]      	Azimuth angle      [      °      ]      	Rotation per timestep      [      °      ]      	Wind speed at hub, magnitude      [    m/s      ]      	Wind speed at hub     .x      [    m/s      ]      	Wind speed at hub     .y      [    m/s      ]      	Wind speed at hub     .z      [    m/s      ]      	Wind angle at hub      [      °      ]      	Yaw angle      [      °      ]      
   5.55      	400.683      	984.077      	266.008      	3.88815      	12.3024      	3.45074      	22.2746      	59.1511      	49.2095      	15.4315      	5.14384      	130.292      	1.16644      	      4      	      0      	     -4      	      0      	      0      	      0      
    5.6      	395.114      	970.216      	264.624      	3.88889      	12.3047      	 3.4497      	 21.965      	58.8434      	49.2189      	15.4286      	5.14286      	131.458      	1.16667      	      4      	      0      	     -4      	      0      	      0      	      0      
   5.65      	389.512      	 956.22      	263.235      	3.88987      	12.3078      	3.44866      	21.6536      	58.5345      	49.2313      	15.4247      	5.14156      	132.625      	1.16696      	      4      	      0      	     -4      	      0      	      0      	      0      
    5.7      	 383.97      	942.477      	261.843      	3.89043      	12.3096      	3.44762      	21.3455      	 58.225      	49.2384      	15.4225      	5.14082      	133.792      	1.16713      	      4      	      0      	     -4      	      0      	      0      	      0      
   5.75      	378.383      	928.744      	260.487      	3.89051      	12.3099      	3.44658      	21.0349      	57.9235      	49.2394      	15.4221      	5.14071      	134.959      	1.16715      	      4      	      0      	     -4      	      0      	      0      	      0      
    5.8      	 372.84      	 915.27      	259.142      	3.88996      	12.3081      	3.44555      	20.7267      	57.6243      	49.2324      	15.4243      	5.14144      	136.126      	1.16699      	      4      	      0      	     -4      	      0      	      0      	      0      
   5.85      	367.384      	902.078      	257.827      	3.88909      	12.3054      	3.44452      	20.4235      	57.3321      	49.2214      	15.4278      	5.14259      	137.293      	1.16673      	      4      	      0      	     -4      	      0      	      0      	      0      
    5.9      	 362.04      	889.129      	256.546      	3.88833      	 12.303      	3.44349      	20.1263      	57.0471      	49.2118      	15.4308      	 5.1436      	 138.46      	 1.1665      	      4      	      0      	     -4      	      0      	      0      	      0      
   5.95      	356.839      	876.417      	255.293      	3.88806      	12.3021      	3.44247      	19.8372      	56.7684      	49.2084      	15.4319      	5.14395      	139.626      	1.16642      	      4      	      0      	     -4      	      0      	      0      	      0      
      6      	351.745      	 863.88      	254.068      	3.88818      	12.3025      	3.44146      	19.5541      	56.4961      	49.2099      	15.4314      	5.14379      	140.793      	1.16645      	      4      	      0      	     -4      	      0      	      0      	      0      
   6.05      	346.744      	851.552      	252.861      	3.88838      	12.3031      	3.44045      	 19.276      	56.2276      	49.2125      	15.4306      	5.14353      	141.959      	1.16651      	      4      	      0      	     -4      	      0      	      0      	      0      
    6.1      	341.828      	839.486      	251.668      	3.88835      	 12.303      	3.43944      	19.0027      	55.9624      	 49.212      	15.4307      	5.14357      	143.126      	 1.1665      	      4      	      0      	     -4      	      0      	      0      	      0      
   6.15      	337.005      	827.647      	250.485      	3.88832      	12.3029      	3.43844      	18.7346      	55.6995      	49.2117      	15.4308      	5.14361      	144.292      	 1.1665      	      4      	      0      	     -4      	      0      	      0      	      0      
    6.2      	332.357      	816.213      	249.305      	3.88842      	12.3032      	3.43745      	18.4763      	55.4369      	 49.213      	15.4304      	5.14348      	145.459      	1.16653      	      4      	      0      	     -4      	      0      	      0      	      0      
   6.25      	327.869      	805.067      	248.143      	3.88902      	12.3051      	3.43647      	18.2268      	55.1786      	49.2205      	15.4281      	5.14269      	146.625      	1.16671      	      4      	      0      	     -4      	      0      	      0      	      0      
    6.3      	323.587      	794.345      	246.992      	3.89004      	12.3084      	 3.4355      	17.9887      	54.9226      	49.2335      	 15.424      	5.14134      	147.792      	1.16701      	      4      	      0      	     -4      	      0      	      0      	      0      
   6.35      	319.567      	784.193      	245.876      	3.89144      	12.3128      	3.43453      	17.7652      	54.6746      	49.2512      	15.4185      	5.13948      	148.959      	1.16743      	      4      	      0      	     -4      	      0      	      0      	      0      
    6.4      	315.972      	775.106      	244.826      	3.89277      	 12.317      	3.43358      	17.5654      	54.4411      	 49.268      	15.4132      	5.13773      	150.126      	1.16783      	      4      	      0      	     -4      	      0      	      0      	      0      
   6.45      	312.732      	766.987      	243.889      	3.89364      	12.3197      	3.43263      	17.3852      	54.2327      	 49.279      	15.4098      	5.13659      	151.294      	1.16809      	      4      	      0      	     -4      	      0      	      0      	      0      
    6.5      	  309.8      	759.741      	243.058      	3.89392      	12.3207      	 3.4317      	17.2223      	54.0479      	49.2826      	15.4086      	5.13621      	152.462      	1.16818      	      4      	      0      	     -4      	      0      	      0      	      0      
   6.55      	307.139      	 753.22      	242.326      	 3.8939      	12.3206      	3.43078      	17.0743      	53.8851      	49.2823      	15.4087      	5.13624      	 153.63      	1.16817      	      4      	      0      	     -4      	      0      	      0      	      0      
    6.6      	304.721      	747.292      	241.682      	3.89389      	12.3205      	3.42986      	16.9399      	53.7419      	49.2822      	15.4088      	5.13625      	154.798      	1.16817      	      4      	      0      	     -4      	      0      	      0      	      0      
   6.65      	302.509      	741.812      	241.115      	3.89418      	12.3215      	3.42896      	16.8169      	53.6159      	49.2858      	15.4076      	5.13587      	155.966      	1.16825      	      4      	      0      	     -4      	      0      	      0      	      0      
    6.7      	300.471      	 736.74      	240.613      	3.89457      	12.3227      	3.42808      	16.7037      	53.5042      	49.2908      	15.4061      	5.13535      	157.134      	1.16837      	      4      	      0      	     -4      	      0      	      0      	      0      
   6.75      	298.559      	 731.98      	 240.17      	3.89496      	12.3239      	 3.4272      	16.5974      	53.4057      	49.2957      	15.4045      	5.13485      	158.303      	1.16849      	      4      	      0      	     -4      	      0      	      0      	      0      
    6.8      	296.762      	727.538      	239.772      	3.89515      	12.3245      	3.42634      	16.4974      	53.3172      	49.2981      	15.4038      	5.13459      	159.471      	1.16854      	      4      	      0      	     -4      	      0      	      0      	      0      
   6.85      	295.049      	723.317      	239.411      	3.89527      	12.3249      	3.42549      	16.4023      	 53.237      	49.2997      	15.4033      	5.13443      	160.639      	1.16858      	      4      	      0      	     -4      	      0      	      0      	      0      
    6.9      	293.493      	719.466      	 239.07      	3.89547      	12.3255      	3.42466      	16.3157      	 53.161      	49.3021      	15.4025      	5.13417      	161.808      	1.16864      	      4      	      0      	     -4      	      0      	      0      	      0      
   6.95      	292.089      	715.909      	238.759      	3.89609      	12.3275      	3.42384      	16.2377      	 53.092      	  49.31      	15.4001      	5.13335      	162.977      	1.16883      	      4      	      0      	     -4      	      0      	      0      	      0      
      7      	290.861      	712.675      	238.474      	3.89732      	12.3314      	3.42303      	16.1694      	53.0285      	49.3255      	15.3952      	5.13174      	164.145      	1.16919      	      4      	      0      	     -4      	      0      	      0      	      0      
   7.05      	289.775      	709.698      	238.219      	3.89904      	12.3368      	3.42224      	 16.109      	52.9717      	49.3474      	15.3884      	5.12947      	165.314      	1.16971      	      4      	      0      	     -4      	      0      	      0      	      0      
    7.1      	 288.81      	707.009      	237.991      	3.90084      	12.3425      	3.42147      	16.0554      	52.9212      	49.3702      	15.3813      	 5.1271      	166.484      	1.17025      	      4      	      0      	     -4      	      0      	      0      	      0      
   7.15      	287.954      	704.636      	237.796      	3.90238      	12.3474      	3.42071      	16.0078      	52.8779      	49.3896      	15.3752      	5.12508      	167.654      	1.17071      	      4      	      0      	     -4      	      0      	      0      	      0      
    7.2      	287.223      	702.639      	237.638      	3.90354      	12.3511      	3.41997      	15.9672      	52.8427      	49.4043      	15.3707      	5.12356      	168.824      	1.17106      	      4      	      0      	     -4      	      0      	      0      	      0      
   7.25      	286.633      	701.058      	237.524      	 3.9043      	12.3535      	3.41924      	15.9343      	52.8172      	49.4139      	15.3677      	5.12256      	169.995      	1.17129      	      4      	      0      	     -4      	      0      	      0      	      0      
    7.3      	286.227      	699.947      	 237.46      	3.90496      	12.3556      	3.41853      	15.9118      	52.8031      	49.4223      	15.3651      	5.12169      	171.166      	1.17149      	      4      	      0      	     -4      	      0      	      0      	      0      
   7.35      	286.049      	699.382      	237.456      	3.90568      	12.3579      	3.41784      	15.9019      	52.8022      	49.4314      	15.3622      	5.12075      	172.338      	 1.1717      	      4      	      0      	     -4      	      0      	      0      	      0      
    7.4      	286.144      	699.472      	237.523      	3.90648      	12.3604      	3.41717      	15.9072      	52.8171      	49.4415      	15.3591      	 5.1197      	173.509      	1.17194      	      4      	      0      	     -4      	      0      	      0      	      0      
   7.45      	 286.56      	700.361      	237.673      	3.90719      	12.3626      	3.41651      	15.9303      	52.8504      	49.4506      	15.3563      	5.11876      	174.681      	1.17216      	      4      	      0      	     -4      	      0      	      0      	      0      
    7.5      	287.352      	702.211      	237.915      	3.90767      	12.3641      	3.41587      	15.9743      	52.9041      	49.4565      	15.3544      	5.11814      	175.853      	 1.1723      	      4      	      0      	     -4      	      0      	      0      	      0      
