# Sensor: Sensor Blade [Time] [Blade 1]      
# Description: Time series      
# Record count:   14002      
# Storage mode:  Memory      
# Datetime of save: 2024-11-28T17:36:59      
# Statistical parameters for each field (time series) are placed above the column of the respective time series.
      
# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 100 s      
      
# Column      
      1      	      2      	      3      	      4      	      5      	      6      	      7      	      8      	      9      	     10      	      
Time [s]      	Root force (magnitude)      [    k N      ]      	Root moment (magnitude)      [   k Nm      ]      	Root moment (out-of-plane)      [   k Nm      ]      	Root moment (in-plane)      [   k Nm      ]      	Root moment about shaft      [   k Nm      ]      	Pitch angle      [      °      ]      	Tip deflection (out-of-plane)      [      m      ]      	Tip deflection (in-plane)      [      m      ]      	Root torque      [   k Nm      ]      
  10.45      	848.864      	24331.8      	13395.6      	20299.9      	20298.4      	14.2004      	-1.3498      	-2.86932      	408.061      
   10.5      	 865.43      	24616.8      	13510.2      	20565.7      	20563.9      	14.1393      	-1.33911      	-2.89308      	408.505      
  10.55      	881.749      	24895.8      	13644.6      	20811.1      	20809.2      	14.0768      	-1.32399      	-2.91657      	409.105      
   10.6      	898.185      	25173.4      	13806.3      	  21037      	21034.8      	14.0129      	-1.30461      	-2.93926      	409.877      
  10.65      	914.713      	25450.6      	13994.2      	  21245      	21242.8      	13.9476      	-1.28057      	-2.96072      	410.913      
   10.7      	931.256      	25727.5      	14204.7      	21437.8      	21435.4      	13.8808      	-1.25154      	-2.98061      	412.287      
  10.75      	947.582      	26007.4      	14441.1      	21616.4      	21613.9      	13.8126      	-1.21776      	-2.99866      	414.043      
   10.8      	963.732      	26293.1      	14709.7      	21779.9      	21777.4      	13.7429      	-1.17947      	-3.01481      	416.091      
  10.85      	979.799      	26584.3      	15012.6      	21925.8      	21923.2      	13.6714      	-1.13632      	-3.02932      	418.414      
   10.9      	995.708      	26877.2      	15348.1      	22049.8      	22047.2      	13.5961      	-1.08769      	-3.04278      	421.015      
  10.95      	1011.45      	27169.4      	15714.1      	22149.3      	22146.7      	13.5181      	-1.03332      	-3.05584      	423.797      
     11      	 1026.9      	27461.5      	16107.5      	22226.2      	22223.7      	13.4379      	-0.973178      	-3.06876      	426.728      
  11.05      	1042.08      	27752.6      	16520.2      	22284.2      	22281.7      	13.3555      	-0.907151      	-3.08155      	429.943      
   11.1      	1056.93      	28038.8      	16940.2      	22326.4      	22324.1      	13.2712      	-0.835244      	-3.09421      	 433.51      
  11.15      	1071.31      	28321.1      	17361.3      	22358.6      	22356.4      	13.1848      	-0.757921      	-3.10689      	437.474      
   11.2      	1085.39      	28605.9      	17786.7      	22386.1      	  22384      	13.0963      	-0.675965      	-3.11973      	441.749      
  11.25      	1099.38      	28895.9      	18220.9      	22408.5      	22406.6      	13.0058      	-0.590083      	-3.13295      	 446.23      
   11.3      	1113.54      	29190.1      	  18666      	22422.7      	  22421      	  12.91      	-0.500813      	-3.14684      	450.846      
  11.35      	1127.75      	29490.3      	19124.5      	22428.3      	22426.8      	  12.81      	-0.40862      	-3.16177      	455.427      
   11.4      	1141.88      	29798.9      	  19599      	22425.6      	22424.3      	  12.71      	-0.313939      	-3.17793      	459.685      
  11.45      	1155.88      	30115.4      	20089.6      	22413.4      	22412.3      	  12.61      	-0.216935      	-3.19517      	463.838      
   11.5      	1169.68      	30439.9      	  20597      	22390.3      	22389.4      	  12.51      	-0.117439      	-3.21306      	467.996      
  11.55      	1183.21      	30774.6      	21122.4      	22357.2      	22356.5      	12.4101      	-0.0153873      	-3.23121      	472.008      
   11.6      	1196.42      	31122.2      	21666.5      	22316.7      	22316.2      	12.3101      	0.0890036      	-3.24934      	475.712      
  11.65      	1209.58      	31485.1      	22231.2      	22269.1      	22268.8      	12.2101      	0.195632      	-3.26712      	479.219      
   11.7      	 1222.9      	31859.9      	22813.8      	22211.7      	22211.6      	12.1101      	0.30459      	-3.28417      	482.617      
  11.75      	1236.25      	32237.1      	23402.8      	22141.8      	22141.9      	12.0101      	0.415826      	-3.3002      	486.041      
   11.8      	1249.32      	32609.5      	23989.4      	22057.9      	22058.2      	11.9102      	0.529093      	-3.31514      	 489.49      
  11.85      	1261.92      	32975.3      	24571.5      	21959.5      	21960.1      	11.8102      	0.644221      	-3.32903      	493.077      
   11.9      	1274.12      	33331.7      	25146.6      	21844.9      	21845.7      	11.7102      	0.761058      	-3.34184      	496.704      
  11.95      	 1285.9      	33675.9      	25712.6      	21712.1      	21713.2      	11.6102      	0.879203      	-3.35355      	500.309      
     12      	1297.38      	34010.7      	26272.1      	21562.4      	21563.8      	11.5102      	0.997991      	-3.3643      	503.809      
  12.05      	1308.72      	34338.9      	26826.5      	21397.8      	21399.6      	11.4102      	1.11684      	-3.37428      	507.273      
   12.1      	1319.99      	34660.4      	27375.2      	21219.2      	21221.2      	11.3103      	1.23543      	-3.38348      	510.559      
  12.15      	1331.27      	34978.1      	  27920      	21028.4      	21030.7      	11.2103      	1.35355      	-3.39171      	513.695      
   12.2      	1342.36      	35294.3      	28462.7      	20826.6      	20829.3      	11.1103      	1.47093      	-3.39891      	516.586      
  12.25      	1353.04      	35607.4      	29002.7      	  20612      	  20615      	11.0103      	1.58733      	-3.40511      	519.272      
   12.3      	1363.32      	35914.8      	29538.7      	20381.4      	20384.7      	10.9103      	1.70273      	-3.41025      	521.671      
  12.35      	1373.28      	36217.1      	30072.7      	20132.4      	20136.1      	10.8104      	1.81725      	-3.41421      	523.823      
   12.4      	1383.02      	36517.5      	30607.8      	19865.2      	19869.2      	10.7104      	1.93095      	-3.41695      	525.643      
  12.45      	1392.53      	36815.2      	31141.9      	19580.9      	19585.2      	10.6104      	2.04383      	-3.41845      	527.291      
   12.5      	1401.81      	37105.8      	31668.3      	19281.2      	19285.9      	10.5104      	2.15589      	-3.41852      	528.757      
  12.55      	1410.89      	37388.2      	32183.9      	18968.8      	18973.9      	10.4104      	2.26707      	-3.41683      	530.184      
   12.6      	1419.79      	37664.1      	32689.1      	18646.4      	18651.8      	10.3105      	2.37706      	-3.41319      	531.523      
  12.65      	1428.46      	37933.2      	33182.4      	18315.6      	18321.4      	10.2105      	2.48558      	-3.40776      	532.837      
   12.7      	1436.88      	38193.7      	33662.2      	17976.8      	  17983      	10.1105      	2.59244      	-3.40094      	533.992      
  12.75      	1445.21      	38446.9      	34130.4      	17628.7      	17635.2      	10.0105      	2.69749      	-3.39311      	535.026      
   12.8      	1453.48      	38694.8      	34589.9      	  17270      	17276.9      	9.91053      	 2.8005      	-3.38459      	 535.77      
  12.85      	 1461.7      	  38938      	35041.6      	16900.2      	16907.5      	9.81055      	2.90133      	-3.37565      	536.277      
   12.9      	1469.85      	39175.8      	35484.5      	16519.7      	16527.3      	9.71057      	3.00004      	-3.36649      	536.426      
  12.95      	1477.85      	39408.4      	35917.9      	16130.1      	16138.1      	9.61059      	3.09685      	-3.35713      	536.337      
     13      	1485.68      	39639.2      	36344.7      	15732.5      	15740.9      	9.51061      	3.19188      	-3.34735      	535.916      
  13.05      	 1493.3      	39871.9      	36769.6      	15326.3      	15335.1      	9.41063      	 3.2853      	-3.3369      	535.255      
   13.1      	1500.77      	40108.2      	37194.1      	14910.9      	  14920      	9.31064      	3.37738      	-3.32556      	534.275      
  13.15      	1508.05      	40347.1      	37617.3      	14485.6      	  14495      	9.21066      	3.46849      	-3.31311      	533.134      
   13.2      	1515.12      	40588.5      	38039.2      	14049.6      	14059.5      	9.11068      	3.55888      	-3.29927      	531.738      
  13.25      	1521.93      	40832.5      	38460.1      	13601.7      	13611.8      	 9.0107      	3.64866      	-3.28373      	530.213      
   13.3      	1528.45      	41076.5      	38877.7      	13138.9      	13149.4      	8.91072      	3.73794      	-3.26633      	528.432      
  13.35      	1534.61      	  41316      	39287.6      	12659.5      	12670.4      	8.81074      	3.82676      	-3.24698      	526.466      
   13.4      	1540.46      	41549.3      	39687.7      	  12163      	12174.3      	8.71076      	3.91499      	-3.22573      	524.177      
  13.45      	1546.06      	41777.9      	40079.3      	  11649      	11660.7      	8.61078      	4.00235      	-3.20268      	521.647      
   13.5      	1551.49      	42002.6      	40462.5      	11117.5      	11129.5      	 8.5108      	4.08857      	-3.1779      	518.717      
  13.55      	1556.73      	  42221      	40834.3      	10569.7      	10582.1      	8.41081      	4.17331      	-3.15149      	515.431      
   13.6      	1561.75      	42430.1      	41190.2      	10008.6      	10021.4      	8.31083      	4.25599      	-3.12345      	511.634      
  13.65      	1566.54      	42628.4      	41527.7      	9437.82      	9450.98      	8.21085      	 4.3357      	-3.09373      	 507.41      
   13.7      	1571.18      	42815.2      	41845.7      	8858.67      	8872.18      	8.11087      	4.41143      	-3.06225      	502.682      
  13.75      	1575.67      	42990.7      	42144.7      	8269.06      	8282.91      	8.01089      	4.48215      	-3.0289      	497.616      
   13.8      	1579.98      	43154.8      	42424.8      	7667.31      	 7681.5      	7.91091      	4.54691      	-2.99362      	492.393      
  13.85      	1584.04      	43306.5      	42684.4      	7055.06      	7069.63      	7.81093      	4.60528      	-2.95644      	487.615      
   13.9      	1587.89      	43444.9      	42921.9      	6435.04      	6450.04      	7.71095      	4.65805      	-2.91762      	483.824      
  13.95      	1591.56      	43569.4      	43136.3      	5809.33      	5824.83      	7.61097      	 4.7077      	-2.87772      	481.634      
     14      	1594.93      	43678.8      	43326.2      	5182.02      	5198.09      	7.51098      	4.75785      	-2.83752      	480.956      
  14.05      	1597.83      	  43775      	43492.6      	4559.39      	4576.08      	  7.411      	4.81188      	-2.79778      	481.396      
   14.1      	1600.18      	43868.1      	43645.8      	3945.83      	3963.14      	7.31102      	4.87171      	-2.75907      	482.027      
  14.15      	1601.95      	  43981      	43809.1      	3343.47      	3361.35      	7.21104      	 4.9377      	-2.72168      	482.045      
   14.2      	1603.33      	44147.4      	44016.5      	2755.01      	2773.41      	7.11106      	5.00922      	-2.68584      	480.899      
  14.25      	1604.84      	44405.5      	44306.7      	2184.53      	2203.39      	7.01108      	5.08518      	-2.65185      	478.779      
   14.3      	1607.22      	44783.2      	44707.9      	1636.52      	1655.79      	 6.9111      	5.16433      	-2.61997      	476.114      
  14.35      	1610.96      	45279.5      	45220.1      	1112.11      	1131.76      	6.81112      	5.24565      	-2.59014      	473.476      
   14.4      	1615.93      	45861.6      	45811.3      	 606.23      	626.249      	6.71114      	5.32881      	-2.5621      	470.939      
  14.45      	1621.44      	46484.2      	46437.3      	110.689      	131.071      	6.61115      	5.41423      	-2.53561      	  468.4      
   14.5      	 1626.7      	47111.1      	47062.1      	-380.103      	-359.373      	6.51117      	 5.5028      	-2.51061      	465.662      
  14.55      	1631.08      	  47722      	47666.3      	-866.376      	-845.307      	6.41119      	5.59547      	-2.48709      	462.794      
   14.6      	1634.21      	48309.4      	48242.3      	-1345.53      	-1324.14      	6.31121      	5.69282      	-2.46505      	459.799      
  14.65      	1636.12      	48871.1      	48788.5      	-1817.04      	-1795.33      	6.21123      	 5.7947      	-2.4446      	456.762      
   14.7      	1637.09      	49407.8      	49305.8      	-2283.54      	-2261.52      	6.11125      	5.90021      	-2.42587      	453.573      
  14.75      	1637.51      	49923.9      	49798.5      	-2747.91      	-2725.6      	6.01127      	6.00814      	-2.40899      	450.203      
   14.8      	1637.66      	50428.9      	50276.3      	-3212.98      	-3190.38      	5.91129      	6.11743      	-2.39404      	446.587      
  14.85      	 1637.7      	50934.4      	50750.5      	-3683.56      	-3660.68      	5.81131      	6.22748      	-2.38105      	442.756      
   14.9      	1637.55      	51448.2      	51228.6      	-4163.6      	-4140.44      	5.71132      	6.33804      	-2.36988      	438.663      
  14.95      	1636.96      	51971.4      	51711.5      	-4651.44      	-4628.01      	5.61134      	6.44903      	-2.36003      	434.342      
     15      	1635.64      	52499.6      	52195.6      	-5140.84      	-5117.15      	5.51136      	6.56044      	-2.35059      	429.821      
  15.05      	1633.43      	53025.5      	52674.4      	-5623.76      	-5599.8      	5.41138      	6.67225      	-2.34053      	425.213      
   15.1      	1630.42      	53541.5      	53141.4      	-6091.7      	-6067.5      	 5.3114      	6.78432      	-2.32894      	420.616      
  15.15      	1626.94      	54044.4      	53594.6      	-6538.32      	-6513.89      	5.21142      	6.89634      	-2.31535      	416.201      
   15.2      	1623.19      	54535.1      	54035.8      	-6960.4      	-6935.75      	5.11144      	7.00779      	-2.29991      	412.053      
  15.25      	1619.27      	55017.6      	54469.7      	-7358.45      	-7333.59      	5.01146      	7.11807      	-2.28348      	 408.21      
