# Sensor: Sensor Rotor      
# Record count:   14002      
# Storage mode:  Memory      
# Datetime of save: 2024-11-28T17:37:03      
# Statistical parameters for each field (time series) are placed above the column of the respective time series.
      
# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 100 s      
      
# Column      
      1      	      2      	      3      	      4      	      5      	      6      	      7      	      8      	      9      	     10      	     11      	     12      	     13      	     14      	     15      	     16      	     17      	     18      	     19      	     20      	      
Time [s]      	Power (aero)      [    k W      ]      	Torque (aero)      [   k Nm      ]      	Thrust (aero)      [    k N      ]      	    RPM      [    rpm      ]      	    TSR      [             ]      	Demanded collective pitch angle      [      °      ]      	Power coef. (CP)      [      %      ]      	Thrust coef. (CT)      [      %      ]      	Tip speed      [    m/s      ]      	1P (one revolution)      [      s      ]      	nP (blade passing)      [      s      ]      	Azimuth angle      [      °      ]      	Rotation per timestep      [      °      ]      	Wind speed at hub, magnitude      [    m/s      ]      	Wind speed at hub     .x      [    m/s      ]      	Wind speed at hub     .y      [    m/s      ]      	Wind speed at hub     .z      [    m/s      ]      	Wind angle at hub      [      °      ]      	Yaw angle      [      °      ]      
  679.3      	15958.8      	20124.9      	1092.57      	7.57248      	5.32442      	15.6029      	9.73578      	11.9975      	95.8395      	7.92342      	2.64114      	269.179      	2.27175      	     18      	      0      	    -18      	      0      	      0      	      0      
 679.35      	  15929      	20083.6      	1090.05      	7.57385      	5.32538      	15.6032      	9.71761      	11.9699      	95.8569      	7.92199      	2.64066      	 271.45      	2.27216      	     18      	      0      	    -18      	      0      	      0      	      0      
  679.4      	15904.7      	20050.8      	1088.68      	7.57471      	5.32599      	15.6035      	9.70281      	11.9549      	95.8678      	7.92109      	2.64036      	273.722      	2.27241      	     18      	      0      	    -18      	      0      	      0      	      0      
 679.45      	15873.9      	20011.2      	1087.58      	7.57502      	 5.3262      	15.6038      	9.68402      	11.9428      	95.8716      	7.92077      	2.64026      	275.994      	2.27251      	     18      	      0      	    -18      	      0      	      0      	      0      
  679.5      	  15828      	  19954      	1086.21      	7.57472      	5.32599      	15.6041      	9.65599      	11.9277      	95.8678      	7.92109      	2.64036      	278.267      	2.27241      	     18      	      0      	    -18      	      0      	      0      	      0      
 679.55      	15771.7      	19885.3      	1084.15      	7.57387      	5.32539      	15.6045      	9.62165      	11.9051      	 95.857      	7.92198      	2.64066      	280.539      	2.27216      	     18      	      0      	    -18      	      0      	      0      	      0      
  679.6      	15696.1      	19793.2      	1081.63      	7.57263      	5.32452      	 15.605      	9.57553      	11.8774      	95.8413      	7.92328      	2.64109      	282.811      	2.27179      	     18      	      0      	    -18      	      0      	      0      	      0      
 679.65      	15602.6      	19679.2      	1078.17      	7.57113      	5.32347      	15.6054      	9.51849      	11.8394      	95.8224      	7.92484      	2.64161      	285.083      	2.27134      	     18      	      0      	    -18      	      0      	      0      	      0      
  679.7      	15484.2      	19533.9      	1073.81      	 7.5696      	5.32239      	15.6059      	9.44628      	11.7915      	 95.803      	7.92645      	2.64215      	287.355      	2.27088      	     18      	      0      	    -18      	      0      	      0      	      0      
 679.75      	  15351      	19369.1      	1068.13      	 7.5683      	5.32148      	15.6064      	9.36501      	11.7292      	95.7866      	 7.9278      	 2.6426      	289.626      	2.27049      	     18      	      0      	    -18      	      0      	      0      	      0      
  679.8      	15208.4      	19191.6      	1061.58      	7.56736      	5.32081      	15.6069      	9.27801      	11.6573      	95.7747      	7.92879      	2.64293      	291.897      	2.27021      	     18      	      0      	    -18      	      0      	      0      	      0      
 679.85      	15084.8      	19037.4      	1054.38      	7.56667      	5.32033      	15.6074      	9.20262      	11.5782      	 95.766      	7.92951      	2.64317      	294.167      	   2.27      	     18      	      0      	    -18      	      0      	      0      	      0      
  679.9      	15009.2      	18943.1      	1047.97      	 7.5662      	   5.32      	15.6079      	9.15646      	11.5078      	  95.76      	   7.93      	2.64333      	296.437      	2.26986      	     18      	      0      	    -18      	      0      	      0      	      0      
 679.95      	15024.3      	18962.5      	1043.83      	7.56606      	 5.3199      	15.6084      	9.16568      	11.4624      	95.7582      	7.93015      	2.64338      	298.707      	2.26982      	     18      	      0      	    -18      	      0      	      0      	      0      
    680      	15133.3      	19099.4      	1044.18      	7.56633      	5.32009      	15.6089      	9.23217      	11.4662      	95.7617      	7.92986      	2.64329      	300.977      	 2.2699      	     18      	      0      	    -18      	      0      	      0      	      0      
 680.05      	15311.6      	19322.8      	1049.12      	  7.567      	5.32056      	15.6094      	9.34097      	11.5205      	95.7701      	7.92917      	2.64306      	303.247      	 2.2701      	     18      	      0      	    -18      	      0      	      0      	      0      
  680.1      	15494.9      	19551.7      	1057.37      	7.56792      	5.32121      	15.6098      	9.45279      	 11.611      	95.7817      	 7.9282      	2.64273      	305.517      	2.27038      	     18      	      0      	    -18      	      0      	      0      	      0      
 680.15      	15635.6      	19726.5      	1065.72      	7.56893      	5.32192      	15.6103      	 9.5386      	11.7027      	95.7945      	7.92715      	2.64238      	307.787      	2.27068      	     18      	      0      	    -18      	      0      	      0      	      0      
  680.2      	15707.4      	19814.9      	1071.95      	7.56976      	 5.3225      	15.6108      	9.58241      	11.7711      	95.8051      	7.92627      	2.64209      	310.058      	2.27093      	     18      	      0      	    -18      	      0      	      0      	      0      
 680.25      	15723.2      	  19834      	1074.91      	7.57013      	5.32276      	15.6113      	9.59208      	11.8036      	95.8097      	7.92589      	2.64196      	312.328      	2.27104      	     18      	      0      	    -18      	      0      	      0      	      0      
  680.3      	  15699      	  19804      	1075.33      	7.56992      	5.32261      	15.6117      	9.57732      	11.8083      	95.8071      	7.92611      	2.64204      	314.599      	2.27098      	     18      	      0      	    -18      	      0      	      0      	      0      
 680.35      	15662.5      	19759.7      	1073.98      	7.56926      	5.32215      	15.6122      	9.55506      	11.7934      	95.7987      	 7.9268      	2.64227      	 316.87      	2.27078      	     18      	      0      	    -18      	      0      	      0      	      0      
  680.4      	15628.5      	19719.1      	1072.14      	7.56835      	5.32151      	15.6127      	9.53426      	11.7732      	95.7872      	7.92775      	2.64258      	319.141      	2.27051      	     18      	      0      	    -18      	      0      	      0      	      0      
 680.45      	  15612      	19701.1      	1070.48      	7.56728      	5.32076      	15.6131      	9.52424      	11.7549      	95.7736      	7.92888      	2.64296      	321.412      	2.27018      	     18      	      0      	    -18      	      0      	      0      	      0      
  680.5      	15614.7      	19707.8      	1069.68      	7.56599      	5.31986      	15.6136      	9.52586      	11.7462      	95.7574      	7.93022      	2.64341      	323.682      	 2.2698      	     18      	      0      	    -18      	      0      	      0      	      0      
 680.55      	  15638      	  19741      	1069.83      	7.56453      	5.31883      	 15.614      	9.54007      	11.7478      	95.7389      	7.93175      	2.64392      	325.952      	2.26936      	     18      	      0      	    -18      	      0      	      0      	      0      
  680.6      	15674.5      	19790.9      	   1071      	7.56311      	5.31783      	15.6145      	9.56237      	11.7607      	95.7209      	7.93324      	2.64441      	328.222      	2.26893      	     18      	      0      	    -18      	      0      	      0      	      0      
 680.65      	15724.9      	19857.8      	1072.83      	7.56188      	5.31696      	15.6149      	9.59312      	11.7808      	95.7053      	7.93454      	2.64485      	330.491      	2.26856      	     18      	      0      	    -18      	      0      	      0      	      0      
  680.7      	15791.9      	  19945      	1075.37      	7.56086      	5.31625      	15.6153      	9.63396      	11.8087      	95.6925      	 7.9356      	 2.6452      	 332.76      	2.26826      	     18      	      0      	    -18      	      0      	      0      	      0      
 680.75      	15852.7      	20023.6      	1078.81      	7.56018      	5.31577      	15.6157      	9.67107      	11.8464      	95.6838      	7.93632      	2.64544      	335.028      	2.26805      	     18      	      0      	    -18      	      0      	      0      	      0      
  680.8      	15894.3      	20076.5      	1081.93      	7.56003      	5.31566      	 15.616      	9.69642      	11.8807      	 95.682      	7.93647      	2.64549      	337.296      	2.26801      	     18      	      0      	    -18      	      0      	      0      	      0      
 680.85      	15917.3      	  20104      	1084.09      	7.56061      	5.31607      	15.6163      	9.71047      	11.9044      	95.6893      	7.93586      	2.64529      	339.564      	2.26818      	     18      	      0      	    -18      	      0      	      0      	      0      
  680.9      	15926.1      	20111.7      	1085.29      	7.56194      	5.31701      	15.6166      	9.71586      	11.9176      	95.7061      	7.93447      	2.64482      	341.832      	2.26858      	     18      	      0      	    -18      	      0      	      0      	      0      
 680.95      	15924.2      	20104.3      	1085.75      	7.56379      	5.31831      	15.6169      	9.71469      	11.9227      	95.7295      	7.93253      	2.64418      	344.101      	2.26914      	     18      	      0      	    -18      	      0      	      0      	      0      
    681      	15916.4      	20088.9      	1085.64      	7.56588      	5.31977      	15.6171      	9.70992      	11.9215      	95.7559      	7.93034      	2.64345      	 346.37      	2.26976      	     18      	      0      	    -18      	      0      	      0      	      0      
 681.05      	  15903      	20066.2      	1085.24      	7.56805      	 5.3213      	15.6174      	9.70172      	11.9171      	95.7835      	7.92806      	2.64269      	348.639      	2.27042      	     18      	      0      	    -18      	      0      	      0      	      0      
  681.1      	15889.8      	20044.3      	1084.55      	7.57008      	5.32273      	15.6176      	9.69372      	11.9095      	95.8092      	7.92594      	2.64198      	350.909      	2.27103      	     18      	      0      	    -18      	      0      	      0      	      0      
 681.15      	15876.3      	  20023      	1083.91      	7.57167      	5.32385      	15.6178      	9.68546      	11.9024      	95.8292      	7.92427      	2.64142      	 353.18      	 2.2715      	     18      	      0      	    -18      	      0      	      0      	      0      
