# Sensor: Sensor Node loads [Node TW_1 | Tubular tower]      
# Record count:   14002      
# Storage mode:  Memory      
# Datetime of save: 2024-11-28T17:37:15      
# Statistical parameters for each field (time series) are placed above the column of the respective time series.
      
# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 100 s      
      
# Column      
      1      	      2      	      3      	      4      	      5      	      6      	      
Time [s]      	Gravity load - material (1129) (mag.)      [    k N      ]      	Gravity load - material (1129) (sign)      [    k N      ]      	Gravity load - material (1129)     .x      [    k N      ]      	Gravity load - material (1129)     .y      [    k N      ]      	Gravity load - material (1129)     .z      [    k N      ]      
----------	----------	----------	----------	----------	----------      
    Min      	1.56117 [100.05s]      	-1.56117 [100.05s]      	      0 [100.05s]      	      0 [100.05s]      	-1.56117 [100.05s]      
    Max      	1.56117 [100.05s]      	-1.56117 [100.05s]      	      0 [100.05s]      	      0 [100.05s]      	-1.56117 [100.05s]      
  166.3      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 166.35      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  166.4      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 166.45      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  166.5      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 166.55      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  166.6      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 166.65      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  166.7      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 166.75      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  166.8      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 166.85      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  166.9      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 166.95      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
    167      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 167.05      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  167.1      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 167.15      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  167.2      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 167.25      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  167.3      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 167.35      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  167.4      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 167.45      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  167.5      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 167.55      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  167.6      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 167.65      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  167.7      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 167.75      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  167.8      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 167.85      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  167.9      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 167.95      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
    168      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 168.05      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  168.1      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 168.15      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  168.2      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 168.25      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  168.3      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 168.35      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  168.4      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 168.45      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  168.5      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 168.55      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  168.6      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 168.65      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  168.7      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 168.75      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  168.8      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 168.85      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  168.9      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 168.95      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
    169      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 169.05      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  169.1      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 169.15      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  169.2      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 169.25      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  169.3      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 169.35      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  169.4      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 169.45      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  169.5      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 169.55      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  169.6      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 169.65      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  169.7      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 169.75      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  169.8      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 169.85      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  169.9      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 169.95      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
    170      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 170.05      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  170.1      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 170.15      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  170.2      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 170.25      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  170.3      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 170.35      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  170.4      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 170.45      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  170.5      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 170.55      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  170.6      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 170.65      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  170.7      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 170.75      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  170.8      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 170.85      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  170.9      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 170.95      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
    171      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 171.05      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  171.1      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 171.15      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  171.2      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 171.25      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  171.3      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 171.35      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  171.4      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 171.45      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  171.5      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 171.55      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  171.6      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 171.65      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  171.7      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 171.75      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  171.8      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 171.85      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  171.9      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 171.95      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
    172      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 172.05      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  172.1      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 172.15      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  172.2      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 172.25      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  172.3      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 172.35      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  172.4      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 172.45      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  172.5      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 172.55      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
